date,STATION_NUMBER,flow_cms,quality_symbol
1965-03-01,05CC009,0.08500000089406967,B
1965-04-01,05CC009,0.0989999994635582,B
1965-05-01,05CC009,9.289999961853027,
1965-06-01,05CC009,8.40999984741211,
1965-07-01,05CC009,18.700000762939453,
1965-08-01,05CC009,0.5320000052452087,
1965-09-01,05CC009,0.4079999923706055,
1965-10-01,05CC009,0.04500000178813934,
1965-11-01,05CC009,0.05700000002980232,E
1966-03-01,05CC009,0.010999999940395355,B
1966-04-01,05CC009,13.600000381469728,B
1966-05-01,05CC009,0.5550000071525574,
1966-06-01,05CC009,0.37400001287460327,
1966-07-01,05CC009,0.1589999943971634,
1966-08-01,05CC009,0.17000000178813934,
1966-09-01,05CC009,0.9169999957084656,
1966-10-01,05CC009,0.17599999904632568,
1967-03-01,05CC009,0.0,B
1967-04-01,05CC009,0.0,B
1967-05-01,05CC009,1.0499999523162842,
1967-06-01,05CC009,0.722000002861023,
1967-07-01,05CC009,0.3370000123977661,
1967-08-01,05CC009,0.09600000083446504,
1967-09-01,05CC009,0.0,
1967-10-01,05CC009,0.0,
1967-11-01,05CC009,,
1968-03-01,05CC009,0.6800000071525574,B
1968-04-01,05CC009,0.5210000276565552,B
1968-05-01,05CC009,0.19499999284744263,E
1968-06-01,05CC009,0.06199999898672104,
1968-07-01,05CC009,0.12999999523162842,
1968-08-01,05CC009,0.5830000042915344,
1968-09-01,05CC009,0.08500000089406967,
1968-10-01,05CC009,0.10199999809265135,
1969-03-01,05CC009,0.0,B
1969-04-01,05CC009,0.0,B
1969-05-01,05CC009,0.3790000081062317,
1969-06-01,05CC009,0.12700000405311584,E
1969-07-01,05CC009,0.06800000369548798,
1969-08-01,05CC009,0.3449999988079071,
1969-09-01,05CC009,0.03700000047683716,
1969-10-01,05CC009,0.2939999997615814,
1970-03-01,05CC009,0.0,B
1970-04-01,05CC009,0.08500000089406967,B
1970-05-01,05CC009,0.609000027179718,
1970-06-01,05CC009,0.2150000035762787,
1970-07-01,05CC009,0.8209999799728394,
1970-08-01,05CC009,1.25,
1970-09-01,05CC009,0.04800000041723251,
1970-10-01,05CC009,0.090999998152256,
1970-11-01,05CC009,,
1971-03-01,05CC009,0.012000000104308128,B
1971-04-01,05CC009,0.10499999672174454,B
1971-05-01,05CC009,1.7400000095367432,
1971-06-01,05CC009,0.2549999952316284,
1971-07-01,05CC009,0.328000009059906,
1971-08-01,05CC009,0.2939999997615814,
1971-09-01,05CC009,0.00800000037997961,
1971-10-01,05CC009,0.1809999942779541,
1971-11-01,05CC009,0.1420000046491623,B
1972-03-01,05CC009,0.02800000086426735,B
1972-04-01,05CC009,0.5659999847412109,B
1972-05-01,05CC009,2.200000047683716,
1972-06-01,05CC009,0.2380000054836273,
1972-07-01,05CC009,0.9490000009536744,
1972-08-01,05CC009,0.3849999904632568,
1972-09-01,05CC009,0.017000000923871994,
1972-10-01,05CC009,0.15299999713897705,
1972-11-01,05CC009,0.1809999942779541,E
1973-03-01,05CC009,0.02800000086426735,B
1973-04-01,05CC009,1.870000004768372,B
1973-05-01,05CC009,2.4200000762939453,
1973-06-01,05CC009,0.35100001096725464,
1973-07-01,05CC009,3.7100000381469727,
1973-08-01,05CC009,0.37700000405311584,
1973-09-01,05CC009,1.090000033378601,E
1973-10-01,05CC009,0.30000001192092896,
1973-11-01,05CC009,,
1974-03-01,05CC009,0.1420000046491623,B
1974-04-01,05CC009,0.1420000046491623,B
1974-05-01,05CC009,5.300000190734863,
1974-06-01,05CC009,0.7160000205039978,
1974-07-01,05CC009,1.2100000381469729,
1974-08-01,05CC009,0.1469999998807907,
1974-09-01,05CC009,0.09300000220537186,
1974-10-01,05CC009,0.28299999237060547,
1975-03-01,05CC009,0.0820000022649765,B
1975-04-01,05CC009,0.07400000095367432,B
1975-05-01,05CC009,1.2699999809265137,
1975-06-01,05CC009,0.4129999876022339,
1975-07-01,05CC009,1.1799999475479126,
1975-08-01,05CC009,0.04800000041723251,
1975-09-01,05CC009,0.15600000321865082,
1975-10-01,05CC009,0.03400000184774399,
1976-03-01,05CC009,0.06199999898672104,B
1976-04-01,05CC009,0.09300000220537186,B
1976-05-01,05CC009,0.11599999666213988,
1976-06-01,05CC009,0.08799999952316284,
1976-07-01,05CC009,0.42500001192092896,E
1976-08-01,05CC009,0.02800000086426735,
1976-09-01,05CC009,0.20399999618530276,E
1976-10-01,05CC009,0.11599999666213988,
1977-03-01,05CC009,0.04199999943375588,B
1977-04-01,05CC009,0.546999990940094,B
1977-05-01,05CC009,0.04800000041723251,E
1977-06-01,05CC009,5.210000038146973,
1977-07-01,05CC009,0.0,E
1977-08-01,05CC009,0.03099999949336052,
1977-09-01,05CC009,0.7310000061988831,
1977-10-01,05CC009,0.03400000184774399,
1978-03-01,05CC009,0.05099999904632568,B
1978-04-01,05CC009,3.140000104904175,B
1978-05-01,05CC009,1.2799999713897705,
1978-06-01,05CC009,4.420000076293945,
1978-07-01,05CC009,0.13899999856948853,E
1978-08-01,05CC009,0.10999999940395357,
1978-09-01,05CC009,0.20999999344348907,
1978-10-01,05CC009,0.5210000276565552,E
1979-03-01,05CC009,0.014999999664723871,B
1979-04-01,05CC009,0.27000001072883606,B
1979-05-01,05CC009,0.652999997138977,
1979-06-01,05CC009,0.3449999988079071,
1979-07-01,05CC009,0.2630000114440918,E
1979-08-01,05CC009,0.19900000095367432,
1979-09-01,05CC009,0.0,
1979-10-01,05CC009,0.012000000104308128,
1980-03-01,05CC009,0.05999999865889549,B
1980-04-01,05CC009,0.14000000059604645,B
1980-05-01,05CC009,0.20399999618530276,E
1980-06-01,05CC009,1.3600000143051147,E
1980-07-01,05CC009,9.140000343322754,
1980-08-01,05CC009,0.6000000238418579,E
1980-09-01,05CC009,1.840000033378601,
1980-10-01,05CC009,0.49799999594688416,
1980-11-01,05CC009,0.4659999907016754,E
1981-03-01,05CC009,0.10000000149011612,B
1981-04-01,05CC009,1.0299999713897705,
1981-05-01,05CC009,0.3720000088214874,
1981-06-01,05CC009,1.4199999570846558,
1981-07-01,05CC009,0.38100001215934753,
1981-08-01,05CC009,25.5,
1981-09-01,05CC009,0.16699999570846558,
1981-10-01,05CC009,0.1120000034570694,
1981-11-01,05CC009,0.2840000092983246,
1982-03-01,05CC009,0.0,B
1982-04-01,05CC009,0.06300000101327896,B
1982-05-01,05CC009,3.369999885559082,
1982-06-01,05CC009,0.43299999833107,
1982-07-01,05CC009,1.2599999904632568,
1982-08-01,05CC009,1.3300000429153442,
1982-09-01,05CC009,0.6740000247955322,
1982-10-01,05CC009,1.25,
1983-03-01,05CC009,0.08699999749660492,B
1983-04-01,05CC009,6.019999980926514,B
1983-05-01,05CC009,1.8200000524520876,
1983-06-01,05CC009,0.2199999988079071,
1983-07-01,05CC009,0.6600000262260437,
1983-08-01,05CC009,0.13600000739097595,
1983-09-01,05CC009,0.004999999888241291,
1983-10-01,05CC009,0.17599999904632568,
1983-11-01,05CC009,0.25,
1984-03-01,05CC009,0.10100000351667404,B
1984-04-01,05CC009,2.7100000381469727,
1984-05-01,05CC009,0.2450000047683716,
1984-06-01,05CC009,0.7129999995231628,
1984-07-01,05CC009,0.1080000028014183,
1984-08-01,05CC009,0.006000000052154064,
1984-09-01,05CC009,0.0,
1984-10-01,05CC009,0.4429999887943268,
1984-11-01,05CC009,0.2419999986886978,B
1985-03-01,05CC009,0.0,B
1985-04-01,05CC009,1.0199999809265137,B
1985-05-01,05CC009,2.8399999141693115,
1985-06-01,05CC009,0.3930000066757202,
1985-07-01,05CC009,0.125,
1985-08-01,05CC009,0.32899999618530273,
1985-09-01,05CC009,0.39500001072883606,
1985-10-01,05CC009,0.5690000057220459,
1986-02-01,05CC009,,
1986-03-01,05CC009,0.3330000042915344,B
1986-04-01,05CC009,1.2699999809265137,
1986-05-01,05CC009,1.850000023841858,
1986-06-01,05CC009,0.3639999926090241,
1986-07-01,05CC009,0.193000003695488,
1986-08-01,05CC009,1.5399999618530271,
1986-09-01,05CC009,0.23399999737739563,
1986-10-01,05CC009,0.9829999804496764,
1986-11-01,05CC009,0.4129999876022339,
1987-02-01,05CC009,,
1987-03-01,05CC009,0.0860000029206276,B
1987-04-01,05CC009,1.7400000095367432,B
1987-05-01,05CC009,0.35499998927116394,E
1987-06-01,05CC009,0.4729999899864197,
1987-07-01,05CC009,0.21299999952316284,
1987-08-01,05CC009,0.746999979019165,
1987-09-01,05CC009,0.34299999475479126,
1987-10-01,05CC009,0.13699999451637268,
1987-11-01,05CC009,0.2460000067949295,
1988-02-01,05CC009,,
1988-03-01,05CC009,0.11100000143051147,B
1988-04-01,05CC009,0.41999998688697815,B
1988-05-01,05CC009,0.1430000066757202,
1988-06-01,05CC009,0.06499999761581421,
1988-07-01,05CC009,0.0949999988079071,
1988-08-01,05CC009,0.05999999865889549,
1988-09-01,05CC009,0.16300000250339508,
1988-10-01,05CC009,0.32100000977516174,
1989-03-01,05CC009,0.05000000074505806,B
1989-04-01,05CC009,0.19499999284744263,B
1989-05-01,05CC009,0.8460000157356262,
1989-06-01,05CC009,0.800000011920929,E
1989-07-01,05CC009,0.4189999997615814,
1989-08-01,05CC009,0.05999999865889549,
1989-09-01,05CC009,0.6800000071525574,
1989-10-01,05CC009,0.16099999845027924,
1989-11-01,05CC009,0.9079999923706056,
1990-03-01,05CC009,0.08399999886751175,B
1990-04-01,05CC009,9.84000015258789,B
1990-05-01,05CC009,1.2200000286102295,
1990-06-01,05CC009,2.140000104904175,
1990-07-01,05CC009,0.962000012397766,
1990-08-01,05CC009,0.44200000166893005,
1990-09-01,05CC009,0.1720000058412552,
1990-10-01,05CC009,0.1679999977350235,
1991-03-01,05CC009,0.10000000149011612,B
1991-04-01,05CC009,3.740000009536743,B
1991-05-01,05CC009,2.0,
1991-06-01,05CC009,0.7239999771118164,
1991-07-01,05CC009,1.870000004768372,
1991-08-01,05CC009,1.159999966621399,
1991-09-01,05CC009,0.26100000739097595,
1991-10-01,05CC009,0.3269999921321869,
1991-11-01,05CC009,0.3650000095367432,B
1992-03-01,05CC009,2.0,B
1992-04-01,05CC009,0.7919999957084656,
1992-05-01,05CC009,0.5649999976158142,
1992-06-01,05CC009,4.480000019073486,
1992-07-01,05CC009,0.07800000160932541,
1992-08-01,05CC009,0.09399999678134918,
1992-09-01,05CC009,0.0020000000949949026,E
1992-10-01,05CC009,0.11400000005960464,
1992-11-01,05CC009,0.2199999988079071,
1993-03-01,05CC009,0.20000000298023224,B
1993-04-01,05CC009,0.6990000009536743,
1993-05-01,05CC009,0.1330000013113022,
1993-06-01,05CC009,0.3160000145435333,
1993-07-01,05CC009,0.930999994277954,
1993-08-01,05CC009,0.9610000252723694,
1993-09-01,05CC009,0.23899999260902405,
1993-10-01,05CC009,0.4070000052452088,
1993-11-01,05CC009,0.12200000137090684,
1994-03-01,05CC009,0.07999999821186066,B
1994-04-01,05CC009,5.739999771118164,B
1994-05-01,05CC009,0.08100000023841858,
1994-06-01,05CC009,0.1589999943971634,
1994-07-01,05CC009,0.16200000047683716,
1994-08-01,05CC009,0.024000000208616257,
1994-09-01,05CC009,0.13899999856948853,
1994-10-01,05CC009,0.10899999737739564,
1994-11-01,05CC009,0.1589999943971634,
1995-02-01,05CC009,,
1995-03-01,05CC009,0.03500000014901161,B
1995-04-01,05CC009,0.26499998569488525,B
1995-05-01,05CC009,0.25699999928474426,
1995-06-01,05CC009,0.11599999666213988,
1995-07-01,05CC009,0.019999999552965164,
1995-08-01,05CC009,0.11400000005960464,
1995-09-01,05CC009,0.0820000022649765,
1995-10-01,05CC009,0.0430000014603138,
1996-02-01,05CC009,,
1996-03-01,05CC009,0.06199999898672104,B
1996-04-01,05CC009,0.1899999976158142,B
1996-05-01,05CC009,0.7179999947547913,
1996-06-01,05CC009,0.9290000200271606,
1996-07-01,05CC009,1.7699999809265137,
1996-08-01,05CC009,0.4839999973773956,
1996-09-01,05CC009,0.024000000208616257,
1996-10-01,05CC009,0.44699999690055847,
1997-03-01,05CC009,0.0130000002682209,B
1997-04-01,05CC009,0.8109999895095825,B
1997-05-01,05CC009,1.1399999856948853,
1997-06-01,05CC009,0.5910000205039978,
1997-07-01,05CC009,0.43299999833107,
1997-08-01,05CC009,0.3569999933242798,
1997-09-01,05CC009,0.12999999523162842,
1997-10-01,05CC009,0.2189999967813492,
1997-11-01,05CC009,0.4149999916553497,
1998-03-01,05CC009,0.04500000178813934,B
1998-04-01,05CC009,0.3880000114440918,B
1998-05-01,05CC009,0.193000003695488,
1998-06-01,05CC009,0.11500000208616255,
1998-07-01,05CC009,5.960000038146973,
1998-08-01,05CC009,0.23100000619888303,
1998-09-01,05CC009,0.12800000607967377,
1998-10-01,05CC009,0.09700000286102296,
1998-11-01,05CC009,0.22599999606609344,
1999-02-01,05CC009,,
1999-03-01,05CC009,0.05400000140070915,B
1999-04-01,05CC009,0.3499999940395355,B
1999-05-01,05CC009,1.5,
1999-06-01,05CC009,0.40400001406669617,
1999-07-01,05CC009,0.3009999990463257,
1999-08-01,05CC009,0.3889999985694885,
1999-09-01,05CC009,0.4300000071525574,
1999-10-01,05CC009,0.20000000298023224,
2000-03-01,05CC009,0.0949999988079071,B
2000-04-01,05CC009,3.640000104904175,B
2000-05-01,05CC009,0.3700000047683716,
2000-06-01,05CC009,0.671999990940094,
2000-07-01,05CC009,0.39899998903274536,
2000-08-01,05CC009,0.5559999942779541,
2000-09-01,05CC009,0.2150000035762787,
2000-10-01,05CC009,0.18000000715255737,
2001-03-01,05CC009,0.04800000041723251,B
2001-04-01,05CC009,0.4399999976158142,B
2001-05-01,05CC009,0.1679999977350235,
2001-06-01,05CC009,0.15600000321865082,
2001-07-01,05CC009,0.1449999958276749,
2001-08-01,05CC009,12.699999809265137,
2001-09-01,05CC009,0.04199999943375588,
2001-10-01,05CC009,0.06499999761581421,
2002-03-01,05CC009,0.04500000178813934,B
2002-04-01,05CC009,0.04399999976158142,B
2002-05-01,05CC009,1.899999976158142,
2002-06-01,05CC009,0.14100000262260437,
2002-07-01,05CC009,0.029999999329447743,
2002-08-01,05CC009,0.0,
2002-09-01,05CC009,0.0010000000474974513,
2002-10-01,05CC009,0.009999999776482582,
2003-03-01,05CC009,0.03400000184774399,B
2003-04-01,05CC009,1.2599999904632568,B
2003-05-01,05CC009,1.4900000095367432,
2003-06-01,05CC009,0.3129999935626984,
2003-07-01,05CC009,0.14800000190734863,
2003-08-01,05CC009,0.0010000000474974513,
2003-09-01,05CC009,0.0010000000474974513,
2003-10-01,05CC009,0.0010000000474974513,
2004-03-01,05CC009,0.039000000804662704,B
2004-04-01,05CC009,0.8169999718666077,B
2004-05-01,05CC009,0.09000000357627869,E
2004-06-01,05CC009,0.4480000138282776,
2004-07-01,05CC009,0.04800000041723251,
2004-08-01,05CC009,0.04600000008940697,
2004-09-01,05CC009,0.19599999487400052,
2004-10-01,05CC009,0.07900000363588333,
2005-03-01,05CC009,0.06300000101327896,B
2005-04-01,05CC009,3.400000095367432,B
2005-05-01,05CC009,0.328000009059906,
2005-06-01,05CC009,0.1449999958276749,
2005-07-01,05CC009,0.984000027179718,
2005-08-01,05CC009,0.06499999761581421,
2005-09-01,05CC009,0.2440000027418137,
2005-10-01,05CC009,0.3720000088214874,
2006-03-01,05CC009,0.01600000075995922,B
2006-04-01,05CC009,0.20000000298023224,B
2006-05-01,05CC009,0.15000000596046448,
2006-06-01,05CC009,0.03999999910593033,
2006-07-01,05CC009,0.3709999918937683,
2006-08-01,05CC009,0.0860000029206276,
2006-09-01,05CC009,0.014000000432133676,
2006-10-01,05CC009,0.06400000303983688,
2007-03-01,05CC009,0.06599999964237213,B
2007-04-01,05CC009,2.1700000762939453,B
2007-05-01,05CC009,2.200000047683716,
2007-06-01,05CC009,0.796999990940094,
2007-07-01,05CC009,2.720000028610229,
2007-08-01,05CC009,0.1449999958276749,
2007-09-01,05CC009,0.2430000007152557,
2007-10-01,05CC009,0.2240000069141388,
2008-03-01,05CC009,0.07800000160932541,B
2008-04-01,05CC009,0.15199999511241913,B
2008-05-01,05CC009,2.190000057220459,
2008-06-01,05CC009,0.5879999995231628,
2008-07-01,05CC009,0.2070000022649765,
2008-08-01,05CC009,0.03700000047683716,
2008-09-01,05CC009,0.08799999952316284,
2008-10-01,05CC009,0.04600000008940697,
2009-03-01,05CC009,0.03599999845027924,B
2009-04-01,05CC009,0.039000000804662704,B
2009-05-01,05CC009,0.164000004529953,
2009-06-01,05CC009,0.05099999904632568,
2009-07-01,05CC009,0.04699999839067459,
2009-08-01,05CC009,0.0689999982714653,
2009-09-01,05CC009,0.014000000432133676,
2009-10-01,05CC009,0.012000000104308128,
2010-03-01,05CC009,0.03700000047683716,B
2010-04-01,05CC009,0.14900000393390656,B
2010-05-01,05CC009,0.3100000023841858,
2010-06-01,05CC009,2.470000028610229,
2010-07-01,05CC009,0.1330000013113022,
2010-08-01,05CC009,0.7009999752044678,
2010-09-01,05CC009,0.10300000011920928,
2010-10-01,05CC009,0.4659999907016754,
2011-03-01,05CC009,0.07400000095367432,B
2011-04-01,05CC009,0.45100000500679016,B
2011-05-01,05CC009,10.800000190734863,
2011-06-01,05CC009,0.8130000233650208,
2011-07-01,05CC009,1.2100000381469729,
2011-08-01,05CC009,0.9900000095367432,
2011-09-01,05CC009,0.14000000059604645,
2011-10-01,05CC009,0.15000000596046448,
2012-03-01,05CC009,0.05299999937415123,B
2012-04-01,05CC009,1.9700000286102293,B
2012-05-01,05CC009,1.3899999856948853,
2012-06-01,05CC009,0.5419999957084656,
2012-07-01,05CC009,0.3199999928474426,
2012-08-01,05CC009,2.0,
2012-09-01,05CC009,0.164000004529953,
2012-10-01,05CC009,0.13899999856948853,
2013-03-01,05CC009,0.0820000022649765,B
2013-04-01,05CC009,0.597000002861023,B
2013-05-01,05CC009,1.559999942779541,
2013-06-01,05CC009,2.619999885559082,
2013-07-01,05CC009,0.32499998807907104,
2013-08-01,05CC009,0.2809999883174896,
