STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02FF008,Water Level,NA,2002,2023,22
02FF008,Instantantaneous Sediment,DI,1985,1994,9
02FF008,Flow,NA,1973,2023,51
