Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
01BS001,31.00_,Updated curve to simplify shifts,LogarithmicTable,Provisional/Provisoire,(1.0947:0.688);(0.8);
01BS001,30.01,New rating based on 2015/2016 discharge mmt. Clone 30.00 to extend low end due to new low mmt.,LogarithmicTable,Final/Finales,(0.9861:0.6);(0.795);
01BS001,30.00,New rating based on 2015/2016 discharge mmt.,LogarithmicTable,Final/Finales,(0.9861:0.6);(0.795);
01BS001,29.000,New curve from 0.860m to 1.97m,LinearTable,Final/Finales,
01BS001,28.000-SC3,,LinearTable,Final/Finales,
01BS001,28.000,2009 used SBS from 1.0 to 2.65m,LinearTable,Final/Finales,
01BS001,27.000,Same as 26 above 1.58m,LinearTable,Final/Finales,
01BS001,26.000,,LinearTable,Final/Finales,
01BS001,25.000-SC2,,LinearTable,Final/Finales,
01BS001,25.000,"Use only MM from Aug. 26/04, below 2.00m.",LinearTable,Final/Finales,
01BS001,24.000-SC1,,LinearTable,Final/Finales,
01BS001,24.000,,LinearTable,Final/Finales,
01BS001,23.000,,LinearTable,Final/Finales,
01BS001,22.000,CURVE CHANGE BASED ON 2001 MM RESULTS,LinearTable,Final/Finales,
01BS001,21.000,LOW WATER CONTROL CHANGE BASED ON 2000 MM RESULTS,LinearTable,Final/Finales,
01BS001,20.000,,LinearTable,Final/Finales,
01BS001,19.000,,LinearTable,Final/Finales,
01BS001,18.000,,LinearTable,Final/Finales,
01BS001,17.000,,LinearTable,Final/Finales,
01BS001,16.000,,LinearTable,Final/Finales,
01BS001,15.000,,LinearTable,Final/Finales,
01BS001,14.000,,LinearTable,Final/Finales,
