STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02BF004,Water Level,NA,2002,2024,23
02BF004,Instantantaneous Sediment,DI,1990,2002,13
02BF004,Flow,NA,1979,2024,46
