Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
02BF004,CopyPaste,HG,2023-10-26T05:40:00,2023-11-07T11:55:00,2024-02-01T14:32:18,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,HG,2023-10-14T15:20:00,2023-10-18T12:45:00,2024-02-01T14:31:14,-5,"COPY & PASTE: from Stage.Logger for Telemetry Gap FillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,Drift,HG,2023-06-28T18:55:00,2023-10-13T18:20:00,2023-12-11T14:05:35,-5,"GC: Gauge correction reduced from +0.004m on 2023-06-28 to +0.003m on 2023-10-13.  Applied as Drift from +0.004 to 0.000, ending gauge correction","DriftPoints:(Offset:0.004,Time:2023-06-28T18:55:00Z);(Offset:0,Time:2023-10-13T18:20:00Z)",Normal
02BF004,CopyPaste,HG,2023-06-28T18:20:00,2023-06-28T19:10:00,2023-09-06T19:31:53,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,Offset,HG,2023-05-10T18:25:00,2023-06-28T18:50:00,2023-09-06T19:29:30,-5,GC: +0.004 Gauge Correction as offset from 2023-05-10 to 2023-06-28,Offset:0.004,Normal
02BF004,CopyPaste,HG,2023-05-05T07:20:00,2023-05-05T08:25:00,2023-05-23T19:17:19,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,QR,2023-04-09T20:10:00,2023-04-13T01:55:00,2023-05-24T13:31:26,-5,ICE: Override: Linear‌Q(t) = (4.644968826828003)t + 2.795354815170074‌,,Normal
02BF004,CopyPaste,QR,2023-03-01T20:55:00,2023-04-09T20:15:00,2023-05-24T13:17:57,-5,ICE: Override: Linear‌Q(t) = (0.07224406300347472)t + 0.3449265814359256‌,,Normal
02BF004,Drift,HG,2023-03-01T20:50:00,2023-05-10T18:45:00,2023-05-23T19:25:45,-5,SRC: visit to visit,"DriftPoints:(Offset:0,Time:2023-03-01T20:50:00Z);(Offset:-0.003,Time:2023-05-10T18:45:00Z)",Normal
02BF004,CopyPaste,QR,2023-02-17T11:55:00,2023-03-04T00:25:00,2023-06-20T15:08:40,-5,,,Normal
02BF004,CopyPaste,QR,2023-02-14T03:40:00,2023-02-22T06:10:00,2023-06-20T15:05:55,-5,,,Normal
02BF004,CopyPaste,QR,2023-01-25T17:25:00,2023-03-01T21:00:00,2023-04-03T19:25:00,-5,ICE: Override: Linear‌Q(t) = (-0.004705188086764098)t + 0.5053840937580312‌,,Normal
02BF004,Drift,HG,2023-01-25T14:50:00,2023-05-10T18:20:00,2023-05-23T19:21:22,-5,GC: 2023-01-25 0.000 to 2023-05-10 +0.004,"DriftPoints:(Offset:0,Time:2023-01-25T14:50:00Z);(Offset:0.004,Time:2023-05-10T18:20:00Z)",Normal
02BF004,CopyPaste,QR,2023-01-16T18:25:00,2023-01-22T01:25:00,2023-06-20T15:11:17,-5,,,Normal
02BF004,CopyPaste,QR,2022-12-04T03:55:00,2023-01-25T17:35:00,2023-02-08T13:35:10,-5,ICE: Override: Linear‌Q(t) = (-0.002066770473789847)t + 0.8802377852751968‌,,Normal
02BF004,CopyPaste,QR,2022-11-20T04:45:00,2022-11-24T11:50:00,2023-02-08T13:29:29,-5,ICE: Override: Linear‌Q(t) = (0.009992451486144588)t + 0.3401945132199041‌,,Normal
02BF004,CopyPaste,HG,2022-11-04T04:15:00,2022-11-04T05:25:00,2023-01-25T17:58:56,-5,"COPY AND PASTE OR ERRONEOUS TRANSMISSIONOverride: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,QR,2022-08-16T20:40:00,2022-08-16T21:35:00,2022-08-22T18:46:45,-5,Override: Linear‌Q(t) = (-0.1508842618905279)t + 0.08698363714279475‌,,Normal
02BF004,CopyPaste,HG,2022-07-26T08:15:00,2022-07-26T09:10:00,2022-08-17T15:59:17,-5,"Copy and paste logger data, gap fillOverride: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,Normal
02BF004,CopyPaste,HG,2022-07-01T10:20:00,2022-07-01T11:10:00,2022-07-27T18:20:18,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,HG,2022-06-27T07:55:00,2022-06-27T17:35:00,2022-07-27T18:19:22,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,Drift,HG,2022-05-13T21:10:00,2022-07-13T20:30:00,2022-07-15T13:52:24,-5,SRC : APPLIED 0.003 VISIT TO VISIT,"DriftPoints:(Offset:0,Time:2022-05-13T21:10:00Z);(Offset:0.003,Time:2022-07-13T20:30:00Z)",Normal
02BF004,CopyPaste,QR,2022-03-04T00:30:00,2022-04-11T21:50:00,2022-06-01T15:55:01,-5,ICE: Override: Linear‌Q(t) = (0.15270820244241448)t + 0.237‌,,Normal
02BF004,CopyPaste,QR,2022-01-26T23:00:00,2022-03-04T00:30:00,2022-06-01T15:24:54,-5,Override: Linear‌Q(t) = (-0.0018578856152513077)t + 0.30400000000000027‌,,Normal
02BF004,CopyPaste,HG,2022-01-26T19:20:00,2022-01-26T19:45:00,2022-03-24T12:51:04,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,Offset,HG,2022-01-16T07:20:00,2022-01-26T19:20:00,2022-01-27T16:16:05,-5,SRC - logger appears to have lost offset,Offset:0.246,Normal
02BF004,CopyPaste,QR,2021-12-24T22:30:00,2021-12-27T13:00:00,2022-10-12T19:43:47,-5,Override: Log Linear‌Q(t) = 0.8448386769755167e^(0.03237344337037968t)‌,,Normal
02BF004,CopyPaste,QR,2021-12-17T23:00:00,2022-01-26T23:00:00,2022-06-01T15:09:55,-5,ICE: Override: Linear‌Q(t) = (-0.11235914946348473)t + 4.7983659785393895‌,,Normal
02BF004,CopyPaste,QR,2021-12-15T05:05:00,2021-12-16T13:30:00,2022-06-01T15:02:24,-5,ICE: Override: Linear‌Q(t) = (2.208713888712527)t + 0.995060888776292‌,,Normal
02BF004,CopyPaste,QR,2021-12-05T04:30:00,2021-12-14T02:00:00,2022-10-12T19:58:17,-5,,,Normal
02BF004,CopyPaste,QR,2021-12-04T19:30:00,2021-12-15T20:05:00,2022-10-12T19:56:30,-5,,,Normal
02BF004,CopyPaste,QR,2021-12-03T03:00:00,2021-12-15T05:00:00,2022-06-01T14:53:15,-5,ICE: Override: Linear‌Q(t) = (-0.23589222371804214)t + 3.845425258702635‌,,Normal
02BF004,CopyPaste,HG,2021-11-28T04:20:00,2022-01-26T19:40:00,2022-01-27T16:14:30,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,QR,2021-11-26T02:30:00,2021-12-02T05:20:00,2022-05-04T16:59:50,-5,ICE:Override: Linear‌Q(t) = (-0.023110990393784822)t + 0.9634937344318285‌,,Normal
02BF004,CopyPaste,QR,2021-11-22T07:05:00,2021-11-25T00:25:00,2022-05-04T16:53:51,-5,ICE:Override: Linear‌Q(t) = (-0.08345162959353843)t + 1.1234519632545112‌,,Normal
02BF004,CopyPaste,HG,2021-11-19T17:25:00,2021-11-19T21:20:00,2022-01-27T16:18:39,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,QR,2021-11-15T02:55:00,2021-11-15T18:40:00,2022-05-04T16:49:37,-5,ICE:Override: Linear‌Q(t) = (-0.209936792498717)t + 1.005757177423923‌,,Normal
02BF004,CopyPaste,HG,2021-08-23T14:20:00,2021-08-23T14:55:00,2021-09-08T11:12:53,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,DeleteRegion,HG,2021-05-18T16:05:00,2021-05-18T16:05:00,2021-07-05T13:14:23,-5,flushing well,,Normal
02BF004,CopyPaste,HG,2021-05-18T15:20:00,2021-05-18T16:05:00,2021-07-05T13:12:45,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,QR,2021-03-24T02:25:00,2021-03-25T05:35:00,2022-06-01T11:25:14,-5,ICE: Override: Linear‌Q(t) = (11.857618391437606)t + 3.481958320695913‌,,Normal
02BF004,CopyPaste,HG,2021-03-14T02:20:00,2021-03-14T03:25:00,2021-07-05T14:42:31,-5,"Override: Copy & Paste‌Source Data Set: Stage.Logger@02BF004, time shift: 00:00 minutes.‌",,PreProcessing
02BF004,CopyPaste,QR,2021-03-12T07:35:00,2021-03-25T10:15:00,2022-10-12T19:08:53,-5,,,Normal
