STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
05PA006,NAMAKAN RIVER AT OUTLET OF LAC LA CROIX,ON,5,A,,48.38256072998047,-92.17630767822266,13400.0,,0,1,647.0,647.0,95.0
