Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
03NE011,14.0,"CURVE # 14.00 a medium water refinement OF #13.00 BASED ON 2021 MM RESULT, RATING REFINED between 1.500m AND 1.800 M (TO BETTER FIT 2021 measurements).",LogarithmicTable,Provisional/Provisoire,(1.5589:1.23);(1.2);
03NE011,13.0,"CURVE # 13  REFINEMENT OF #12.00 BASED ON 2018 MM RESULT, RATING REFINED BELOW 1.560m AND BETWEEN 1.750 - 1.960 M (TO BETTER FIT JUNE 06 2018 HIGH WATER MM).",LogarithmicTable,Final/Finales,(1.5589:1.23);(1.2);
03NE011,12.0,CURVE # 12 ;LOW WATER REFINEMENT OF CURVE # 11 BASED ON OCT 4 2016 MM RESULT. THIS REFINEMENT OCCURRED BELOW  1.437,LogarithmicTable,Final/Finales,(1.5589:1.23);(1.2);
03NE011,11.0,REFINEMENT OF CURVE#10 ABOVE 1.800 METERS BASED ON jUNE 2014 MM RESULTS,LogarithmicTable,Final/Finales,(1.2);
03NE011,10.0,REFINEMENT OF CURVE#9 BELOW 1.800M USING 2012 MM RESULTS,LogarithmicTable,Final/Finales,(1.2);
03NE011,9.0,"Low Water refinement below 1.600 Meters using 2011 MM's only, Clone of Curve #9 above this",LinearTable,Final/Finales,
03NE011,8.0,,LinearTable,Final/Finales,
03NE011,7.0,HQFIT1.0.Low water change below 1.639m.,LinearTable,Final/Finales,
03NE011,6.0,HQFIT1.0,LinearTable,Final/Finales,
03NE011,5.0,"refinement based on 2007 mm, 1.5-1.9",LinearTable,Final/Finales,
03NE011,4.0,Change below 2.15m based on 2006 mms.,LinearTable,Final/Finales,
03NE011,3.0,Curve change below 1.58m based on 2005mm.,LinearTable,Final/Finales,
03NE011,2.0,Curve change b/w 1.43 & 1.69m based on 2004 mms.,LinearTable,Final/Finales,
03NE011,1.0,initial curve for 2003,LinearTable,Final/Finales,
