STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04AB001,Water Level,NA,2002,2024,23
04AB001,Instantantaneous Sediment,DI,1992,1994,3
04AB001,Flow,NA,1973,2024,52
