date,STATION_NUMBER,flow_cms,quality_symbol
1967-03-01,05CE012,0.0,B
1967-04-01,05CE012,0.0,B
1967-05-01,05CE012,2.039999961853028,B
1967-06-01,05CE012,0.5720000267028809,
1967-07-01,05CE012,0.2240000069141388,
1967-08-01,05CE012,0.014000000432133676,
1967-09-01,05CE012,0.0,
1967-10-01,05CE012,0.0,
1967-11-01,05CE012,0.017000000923871994,
1968-02-01,05CE012,,
1968-03-01,05CE012,0.5799999833106995,B
1968-04-01,05CE012,0.0820000022649765,
1968-05-01,05CE012,0.04199999943375588,
1968-06-01,05CE012,0.02800000086426735,
1968-07-01,05CE012,,
1968-08-01,05CE012,0.08500000089406967,
1968-09-01,05CE012,0.06800000369548798,
1968-10-01,05CE012,0.006000000052154064,
1968-11-01,05CE012,0.02500000037252903,B
1969-02-01,05CE012,,
1969-03-01,05CE012,0.0,B
1969-04-01,05CE012,0.0,B
1969-05-01,05CE012,1.2000000476837158,
1969-06-01,05CE012,0.1979999989271164,
1969-07-01,05CE012,0.1080000028014183,
1969-08-01,05CE012,0.04199999943375588,
1969-09-01,05CE012,0.12700000405311584,
1969-10-01,05CE012,0.2380000054836273,
2013-03-01,05CE012,0.0,B
2013-04-01,05CE012,0.6370000243186951,B
2013-05-01,05CE012,1.5700000524520874,
2013-06-01,05CE012,0.44999998807907104,
2013-07-01,05CE012,0.492000013589859,
2013-08-01,05CE012,0.2540000081062317,
2013-09-01,05CE012,0.029999999329447743,
2013-10-01,05CE012,0.012000000104308128,
2014-03-01,05CE012,0.0,B
2014-04-01,05CE012,0.26899999380111694,B
2014-05-01,05CE012,1.7000000476837158,
2014-06-01,05CE012,0.4110000133514404,E
2014-07-01,05CE012,0.4009999930858612,
2014-08-01,05CE012,0.13899999856948853,
2014-09-01,05CE012,0.12300000339746477,
2014-10-01,05CE012,0.1120000034570694,
2015-03-01,05CE012,0.1860000044107437,B
2015-04-01,05CE012,0.9679999947547911,
2015-05-01,05CE012,0.9459999799728394,
2015-06-01,05CE012,0.06499999761581421,
2015-07-01,05CE012,0.012000000104308128,
2015-08-01,05CE012,0.019999999552965164,E
2015-09-01,05CE012,0.04899999871850014,
2015-10-01,05CE012,0.1120000034570694,
2016-02-01,05CE012,,
2016-03-01,05CE012,0.03700000047683716,B
2016-04-01,05CE012,0.4399999976158142,
2016-05-01,05CE012,0.6380000114440918,
2016-06-01,05CE012,0.12399999797344208,
2016-07-01,05CE012,0.023000000044703484,
2016-08-01,05CE012,0.16699999570846558,
2016-09-01,05CE012,0.31200000643730164,A
2016-10-01,05CE012,0.12200000137090684,
2017-03-01,05CE012,0.0020000000949949026,B
2017-04-01,05CE012,2.0799999237060547,
2017-05-01,05CE012,1.3700000047683716,
2017-06-01,05CE012,0.3370000123977661,
2017-07-01,05CE012,0.22200000286102292,
2017-08-01,05CE012,0.03400000184774399,E
2017-09-01,05CE012,0.006000000052154064,
2017-10-01,05CE012,0.04800000041723251,
2018-02-01,05CE012,,
2018-03-01,05CE012,0.0,B
2018-04-01,05CE012,0.0010000000474974513,B
2018-05-01,05CE012,2.390000104904175,
2018-06-01,05CE012,0.2669999897480011,
2018-07-01,05CE012,0.09300000220537186,
