STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
05OD004,2,2013,USE APRIL AND MAY WITH CAUTION,
05OD004,2,2019,Operating period extended due to high water.,
05OD004,2,2024,WATER LEVEL NOT AVAILABLE 2024-03-01 TO 2024-04-02,
05OD004,4,-999,MINIMUM PEAK AND EXTREME NOT VALID- STATION OPERATED SEASONALLY,
05OD004,5,-999,MINIMUM PEAK AND EXTREME NOT VALID- STATION OPERATED SEASONALLY,
