Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
05OD004,DeleteRegion,HG,2024-01-01T06:00:00,2024-03-01T06:00:00,2023-11-02T12:50:49,-6,OUT OF OPERATION,,Normal
05OD004,DeleteRegion,HG,2023-10-31T06:00:00,2024-01-01T05:59:59,2023-11-02T12:50:26,-6,OUT OF OPERATION,,Normal
05OD004,Drift,HG,2023-09-12T18:03:00,2023-10-17T16:28:00,2023-10-17T19:27:45,-6,SRC - VISIT TO VISIT - RESET,"DriftPoints:(Offset:0,Time:2023-09-12T18:03:00Z);(Offset:-0.005,Time:2023-10-17T16:28:00Z)",Normal
05OD004,DeleteRegion,HG,2023-08-26T07:03:00,2023-08-26T07:03:00,2023-08-28T13:13:03,-6,"DELETE REGION, SPIKE",,Normal
05OD004,Drift,HG,2023-07-25T17:25:00,2023-09-12T17:53:00,2023-09-13T15:38:45,-6,SRC - VISIT TO VISIT - RESET,"DriftPoints:(Offset:0,Time:2023-07-25T17:25:00Z);(Offset:-0.009,Time:2023-09-12T17:53:00Z)",Normal
05OD004,Offset,HG,2023-06-20T15:48:00,2023-06-20T17:28:00,2023-06-21T12:50:41,-6,SRC - DURING VISIT,Offset:-0.995,Normal
05OD004,DeleteRegion,HG,2023-05-07T06:48:00,2023-05-07T06:48:00,2023-05-08T13:05:45,-6,"DELETE, SPIKE",,Normal
05OD004,AdjustableTrim,HG,2023-05-02T23:38:00,2023-05-03T12:43:00,2023-06-21T12:57:04,-6,CLEAN UP,"LowerThresholdPoints:(Time:2023-05-02T23:38:00Z,Value:294.4080008169826);(Time:2023-05-03T04:04:58.866Z,Value:294.40075642457697);(Time:2023-05-03T12:31:36.688Z,Value:294.39631100196436);(Time:2023-05-03T12:43:00Z,Value:294.39614635668244),TrimAction:Delete",Normal
05OD004,Drift,HG,2023-05-02T18:03:00,2023-06-20T15:43:00,2023-06-21T12:52:44,-6,SRC - CARRIED BACK TO LARGE MOVEMENT AND BLENDED - RESET,"DriftPoints:(Offset:0,Time:2023-05-02T18:03:00Z);(Offset:0,Time:2023-05-03T01:33:00Z);(Offset:-0.13,Time:2023-05-03T01:38:00Z);(Offset:-0.148,Time:2023-06-20T15:43:00Z)",Normal
05OD004,Drift,HG,2023-04-20T17:03:00,2023-05-02T17:53:00,2024-01-05T15:31:12,-6,0 SRC carried to movement and then 0.014 movement. Remainder of SRC blended after movement.,"DriftPoints:(Offset:0,Time:2023-04-20T17:03:00Z);(Offset:0,Time:2023-04-21T13:53:00Z);(Offset:0.014,Time:2023-04-21T13:58:00Z);(Offset:0.033,Time:2023-05-02T17:53:00Z)",Normal
