STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05OD004,Water Level,NA,2002,2024,23
05OD004,Instantantaneous Sediment,DI,1984,1987,4
05OD004,Flow,NA,1915,2024,67
05OD004,Sediment in mg/L,NA,1972,1987,16
05OD004,Daily Mean Tonnes,NA,1972,1987,16
