STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06FC001,Water Level,NA,2002,2024,23
06FC001,Flow,NA,1967,2024,57
