Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05OF017,19.000,slight extension to encompass all flow during 2022. straight line to twice highest measurement,LogarithmicTable,Provisional/Provisoire,(307.2144:307.005);(308.039:307.185);(306.4);
05OF017,18.000,New rating. Consistent positive shifts the last few years,LogarithmicTable,Final/Finales,(307.2144:307.005);(308.039:307.185);(306.4);
05OF017,17.000,,LogarithmicTable,Final/Finales,(307.22);
05OF017,16.000,,LinearTable,Final/Finales,
05OF017,15.010,Same as Curve #15.00,LinearTable,Final/Finales,
05OF017,15.000,Same as curve #14.00 above 308.331,LinearTable,Final/Finales,
05OF017,14.000,,LinearTable,Final/Finales,
05OF017,13.000,Curve #12 extended past 309.871,LinearTable,Final/Finales,
05OF017,13.000-SC1,,LinearTable,Final/Finales,
05OF017,12.000,Curve #12 = Curve #11 converted to GSC,LinearTable,Final/Finales,
05OF017,11.000,,LinearTable,Final/Finales,
05OF017,10.000,,LinearTable,Final/Finales,
