STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08NN019,Water Level,NA,2011,2023,13
08NN019,Instantantaneous Sediment,DI,1966,1967,2
08NN019,Flow,NA,1965,2023,59
08NN019,Sediment in mg/L,NA,1966,1967,2
08NN019,Daily Mean Tonnes,NA,1966,1967,2
