Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
08EB004,38.02,Extended upper end for high flow. Clone of shifted curve 38.01,LogarithmicTable,Provisional/Provisoire,(1.068:0.23);(0.416);
08EB004,38.01,Shift during ice period.,LogarithmicTable,Final/Finales,(1.068:0.23);(0.416);
08EB004,38.0,Shift during ice period.,LogarithmicTable,Final/Finales,(1.068:0.23);(0.416);
08EB004,37.0,Curve developed for lower end shifting to left as evidenced by 2013-2015 data.,LogarithmicTable,Final/Finales,(0.141);
08EB004,36.0,Shift to new curve during ice period,LogarithmicTable,Final/Finales,(0.071);
08EB004,35.0,Shift during ice period due to gravel deposition,LogarithmicTable,Final/Finales,(1.04:0.26);(0.442);
08EB004,34.0,Shift during ice. Approved.,LinearTable,Final/Finales,
08EB004,33.0,Approved: - Shift during ice period,LinearTable,Final/Finales,
08EB004,32.0,APPROVED Redefined lower and top end,LinearTable,Final/Finales,
08EB004,31.0,,LinearTable,Final/Finales,
08EB004,29.01,,LinearTable,Final/Finales,
08EB004,30.0,,LinearTable,Final/Finales,
08EB004,29.0,,LinearTable,Final/Finales,
08EB004,28.0,,LinearTable,Final/Finales,
08EB004,27.0,,LinearTable,Final/Finales,
08EB004,26.0,,LinearTable,Final/Finales,
08EB004,25.0,,LinearTable,Final/Finales,
