STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
07BK005,SAULTEAUX RIVER NEAR SPURFIELD,AB,3,A,,55.15747833251953,-114.23909759521484,2600.0,2600.0,0,1,647.0,647.0,10.0
