STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08GA079,Water Level,NA,2011,2024,14
08GA079,Flow,NA,1997,2024,28
