STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07DD002,Water Level,NA,2012,2023,12
07DD002,Flow,NA,1970,2023,54
