STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08LB064,Water Level,NA,2011,2023,13
08LB064,Instantantaneous Sediment,DI,1988,1992,5
08LB064,Flow,NA,1958,2023,66
