STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
04GA002,Water Level,NA,1995,2024,26
04GA002,Instantantaneous Sediment,DI,1983,1983,1
04GA002,Flow,NA,1970,2024,54
04GA002,Sediment in mg/L,NA,1983,1983,1
04GA002,Daily Mean Tonnes,NA,1983,1983,1
