STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02MB010,Water Level,NA,2002,2024,23
02MB010,Instantantaneous Sediment,DI,1990,1997,7
02MB010,Flow,NA,1989,2024,36
