STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05CA002,Water Level,NA,2012,2023,12
05CA002,Instantantaneous Sediment,DI,1971,1972,2
05CA002,Flow,NA,1966,2023,58
05CA002,Sediment in mg/L,NA,1972,1972,1
05CA002,Daily Mean Tonnes,NA,1972,1972,1
