Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05CA002,21.00,New Rating Curve for new gauge pool 2019 forward. Single segment rating. no 2018 mmnts used since orifice set and water levels taken below the riffle (0.2-0.3m offset).  did not go much past 2005 high mmnt since just started to go into floodplain. MDF,LogarithmicTable,Provisional/Provisoire,(0.204);
05CA002,20.000,"New rating for 2014.  The msmts used to define this section are from 2013-2015, post 2013 high water event. In consultation with Dennis Lazowski.  Natural channel control",LogarithmicTable,Final/Finales,(1.1643:0);(0);
05CA002,19.000,Same as curve #18 above GH 0.892.,LinearTable,Provisional/Provisoire,
05CA002,18.000,Same as curve #17 below 0.350,LinearTable,Final/Finales,
05CA002,17.000,Curve #17 extended above GH=2.340 Aug. 25/03.,LinearTable,Final/Finales,
05CA002,17.000-SC2,,LinearTable,Final/Finales,
05CA002,17.000-SC1,,LinearTable,Final/Finales,
05CA002,16.000,,LinearTable,Final/Finales,
05CA002,15.000,,LinearTable,Final/Finales,
05CA002,14.000,,LinearTable,Final/Finales,
