Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
06CD002,2024-04-05T16:20:00,-6,Stage/Niveau d'eau,0.277,,,,,,,,,HG: 0.268 Reset (RS),,,,,,Provisional/Provisoire,
06CD002,2024-04-05T16:00:00,-6,Discharge/Débit,,0.278,104.0,9.0,0.111,0.1287,0.00029999999,"Measurement condition : Clear; Cloudy , No Precipitation , Calm Wind ",CLEAR. ,LOW FLOW. APPLY SHIFT AS THE LOW END OF THE CURVE NEEDS DEVELOPMENT.  LEVEL SE # 517697 ADCP by Moving Boat,47.3,135.0,0.773,4.0,2.3,Provisional/Provisoire,5.8
06CD002,2024-01-09T20:26:00,-6,Discharge/Débit,,0.422,119.0,9.0,0.0966,0.0013,0.0013,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Calm Wind ",OPEN ON RAPIDS. COMPLETE ICE COVER ABOVE RAPIDS.,"RC BOAT MMNT LOW FLOW. FIELD COMPUTER BATTERY FROZE DURING MMNT.UNABLE TO COMPLETE MMNT. 2 GOOD TRANSECTS. MMNT SHOULD BE USED WITH CAUTION AS THE EXPOSURE TIME DOES NOT MEET THE 720 SEC REQUIREMENT. THE MMNT WILL BE USEFUL FOR CURVE DEVELOPMENT ON THE LOW END.  @ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ STAGE STEADY THROUGH MMNT. DWL USED FOR MGH.  ADCP by Moving Boat",45.9,178.0,0.668,-22.0,0.5,Provisional/Provisoire,7.4
06CD002,2024-01-09T19:55:00,-6,Stage/Niveau d'eau,0.422,,,,,,,,,GC: 0.000 HG: 0.445 Reset (RS),,,,,,Provisional/Provisoire,
06CD002,2023-11-28T20:35:00,-6,Stage/Niveau d'eau,0.624,,,,,,,,,GC: 0.000 HG: 0.622 Surge: 0.005  * The uncertainty value is equivalent to the surge value in eHSN.  No Reset (NR),,,,,,Provisional/Provisoire,
06CD002,2023-11-28T20:17:00,-6,Discharge/Débit,,0.622,146.0,9.0,0.104,0.015800001,0.015800001,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Moderate Wind ","open and clear on rapids , no backwater. ice upstream of gauge. ",Very low flow. MGH averaage during mmnt = 0.622m WL REF S23-001 Sensor installed in 1.4m of water. Sensor set at 11:25. ADCP by Moving Boat,72.2,276.0,0.531,-5.0,1.0,Provisional/Provisoire,7.1
06CD002,2023-11-28T17:25:00,-6,Stage/Niveau d'eau,0.622,,,,,,,,,GC: 0.000 HG: 0.622 Surge: 0.005  * The uncertainty value is equivalent to the surge value in eHSN.,,,,,,Provisional/Provisoire,
06CD002,2023-09-27T19:35:30,-6,Discharge/Débit,,0.871,186.0,9.0,0.12,0.11310001,-0.0002,"Measurement condition : Clear; Cloudy , No Precipitation , Light Wind ",,Good mmnt. Low Flow. Use shift...lower end of curve needs adjustment.  ADCP by Moving Boat,65.1,269.0,0.692,15.0,16.0,Provisional/Provisoire,5.0
06CD002,2023-09-27T19:10:00,-6,Stage/Niveau d'eau,0.871,,,,,,,,,GC: 0.000 HG: 0.874 No Reset (NR),,,,,,Provisional/Provisoire,
06CD002,2023-07-26T22:07:00,-6,Discharge/Débit,,1.056,216.0,9.0,0.109,0.0971,0.0001,"Measurement condition : Clear; Cloudy , No Precipitation , Very Light Wind ",,SECOND LOOP TEST OR STATIONARY MB TEST SHOULD HAVE BEEN PERFORMED IF USER DID NOT BELIEVE FIRST LOOP TESTS RESULTS.  Stage steady through mmnt. DWL used as MGH. Loop indicated moving bed which shoud not occur as the channel is bed rock. The moving bed correction was not used.  Measurement was taken at the gauge and in a new spot since the RC boat was deployable at low stage. The mmnt indicated that a shift should be applied and looking at he curve there are no mmnts in this stage/discharge range. The lower end of the curve may need adjusting and a more thorough post processing of the mmnt in the office.    ADCP by Moving Boat,79.7,356.0,0.607,11.0,,Provisional/Provisoire,5.5
06CD002,2023-07-26T21:40:00,-6,Stage/Niveau d'eau,1.056,,,,,,,,,GC: 0.000 HG: 1.057 No Reset (NR),,,,,,Provisional/Provisoire,
06CD002,2023-07-22T23:00:00,-6,Stage/Niveau d'eau,1.048,,,,,,,,,HG: 1.041 Reset (RS) GC: 0.000,,,,,,Provisional/Provisoire,
06CD002,2023-07-21T21:55:00,-6,Stage/Niveau d'eau,1.052,,,,,,,,,HG: 1.052,,,,,,Provisional/Provisoire,
06CD002,2023-07-21T21:00:00,-6,Stage/Niveau d'eau,1.053,,,,,,,,,HG: 1.029 Reset (RS) GC: 0.000,,,,,,Provisional/Provisoire,
06CD002,2023-01-10T19:50:00,-6,Stage/Niveau d'eau,1.017,,,,,,,,,HG: 1.018,,,,,,Final/Finales,
