STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05OA007,Water Level,NA,2002,2023,22
05OA007,Flow,NA,1959,2023,64
