STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HC054,Water Level,NA,2002,2023,22
02HC054,Flow,NA,2002,2023,22
