Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02HC054,10,,LogarithmicTable,Provisional/Provisoire,(4.639);
02HC054,10.01,cloned for January event 2020,LogarithmicTable,Final/Finales,(4.639);
02HC054,9.002,Top end extended with new mmts.,LogarithmicTable,Final/Finales,(4.679);
02HC054,9.001,Low and top end extended and graded.,LogarithmicTable,Final/Finales,(4.679);
02HC054,9,Low end extended,LogarithmicTable,Final/Finales,(4.679);
02HC054,8,Low end extended,LogarithmicTable,Final/Finales,(4.679);
02HC054,7,,LogarithmicTable,Final/Finales,(4.679);
02HC054,6.000,Same as Table 5.00 below GH 4.78 m,LinearTable,Final/Finales,
02HC054,5.000-SC2,,LinearTable,Final/Finales,
02HC054,5.000-SC1,,LinearTable,Final/Finales,
02HC054,5.000,,LinearTable,Final/Finales,
02HC054,4.000,Same as Table 3.10 at GH greater than 5.32 m,LinearTable,Final/Finales,
02HC054,3.100,Curve extension between G.H. 5.55 m and 5.70 m,LinearTable,Final/Finales,
02HC054,3.000,,LinearTable,Final/Finales,
02HC054,2.000,Table 2 same as 1 above GH 5.14,LinearTable,Final/Finales,
02HC054,1.000,New station,LinearTable,Final/Finales,
