STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05RC001,Water Level,NA,2007,2024,18
05RC001,Flow,NA,1980,2024,37
