Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
05RC001,Drift,HG,2023-09-27T16:05:00,2024-02-13T16:20:00,2024-02-14T13:41:25,-5,SRC - VISIT TO VISIT - RESET,"DriftPoints:(Offset:0,Time:2023-09-27T16:05:00Z);(Offset:-0.009,Time:2024-02-13T16:20:00Z)",Normal
05RC001,DeleteRegion,HG,2023-07-15T19:45:00,2023-07-15T19:45:00,2023-07-24T15:13:50,-5,spike,,Normal
05RC001,Drift,HG,2023-05-30T14:55:00,2023-09-27T14:45:00,2023-09-28T14:17:50,-5,SRC - VISIT TO VISIT - RESET,"DriftPoints:(Offset:0,Time:2023-05-30T14:55:00Z);(Offset:-0.021,Time:2023-09-27T14:45:00Z)",Normal
05RC001,DeleteRegion,HG,2023-04-19T19:40:00,2023-04-19T19:45:00,2023-04-22T13:05:20,-5,SPIKE,,Normal
05RC001,Drift,HG,2023-02-23T15:30:00,2023-05-30T14:45:00,2023-05-30T18:14:47,-5,SRC Reset May 30,"DriftPoints:(Offset:0,Time:2023-02-23T15:30:00Z);(Offset:0.014,Time:2023-05-30T14:45:00Z)",Normal
05RC001,DeleteRegion,HG,2022-11-22T15:45:00,2022-11-22T15:45:00,2022-11-24T13:43:15,-5,Spike removed,,Normal
05RC001,Drift,HG,2022-06-01T16:05:00,2023-02-23T15:25:00,2022-07-11T18:16:51,-5,"SRC FOUND, RESET","DriftPoints:(Offset:-0.004,Time:2022-06-01T16:05:00Z);(Offset:-0.02,Time:2023-02-23T15:25:00Z)",Normal
05RC001,Drift,HG,2022-05-10T22:35:00,2022-06-01T16:00:00,2023-10-11T15:12:21,-5,"SRC, MOVEMENT TO VISIT","DriftPoints:(Offset:-0.003,Time:2022-05-10T22:35:00Z);(Offset:-0.044,Time:2022-05-10T23:30:00Z);(Offset:-0.044,Time:2022-06-01T16:00:00Z)",Normal
05RC001,DeleteRegion,HG,2022-04-08T10:00:00,2022-04-08T10:00:00,2022-12-02T23:05:07,-5,REMOVED FOR DISCHARGE ISSUES,,Normal
05RC001,CopyPaste,HG,2022-02-09T23:15:00,2022-02-10T01:20:00,2023-11-01T15:23:18,-5,"TELEMETRY GAP. COPY PASTE LOGGER DATAOverride: Copy & Paste‌Source Data Set: Stage.Logger@05RC001, time shift: 00:00 minutes.‌",,PreProcessing
05RC001,CopyPaste,QR,2022-02-09T23:15:00,2022-02-10T01:20:00,2023-10-11T15:28:08,-5,Override: Log Linear‌Q(t) = 12.008336713949316e^(-0.04084215210354811t)‌,,Normal
05RC001,DeleteRegion,HG,2022-02-09T14:55:00,2022-02-09T14:55:00,2022-02-10T13:07:33,-5,Invalid telemetry spike,,Normal
