STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02GC002,Water Level,NA,2002,2024,23
02GC002,Instantantaneous Sediment,DI,1985,2001,16
02GC002,Flow,NA,1945,2024,72
