STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08HB074,Water Level,NA,2011,2024,14
08HB074,Flow,NA,1982,2024,43
