STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05PC023,Water Level,NA,2007,2023,17
05PC023,Flow,NA,2007,2023,17
