Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
05PC023,2024-05-15T20:00:00,-5,Stage/Niveau d'eau,10.94,,,,,,,,,GC: 0.000 HG: 10.939 Found (FD),,,,,,Provisional/Provisoire,
05PC023,2024-05-15T19:48:00,-5,Discharge/Débit,,10.94,2.96,5.0,0.195,0.5807,0.8247,"Measurement condition : Clear; Cloudy , No Precipitation , Calm Wind ",,Stage stable. ADCP by Moving Boat,7.31,5.7,0.519,19.0,13.6,Provisional/Provisoire,4.6
05PC023,2024-05-15T19:15:00,-5,Stage/Niveau d'eau,10.94,,,,,,,,,GC: 0.000 DWL,,,,,,Provisional/Provisoire,
05PC023,2024-05-15T17:30:00,-5,Stage/Niveau d'eau,10.941,,,,,,,,,GC: 0.000 HG: 10.938 Maintenance (MT),,,,,,Provisional/Provisoire,
05PC023,2024-04-08T21:00:00,-5,Stage/Niveau d'eau,10.977,,,,,,,,,GC: 0.000 HG: 10.974 No Reset (NR),,,,,,Provisional/Provisoire,
05PC023,2024-04-08T20:38:00,-5,Discharge/Débit,,10.978,1.8,5.0,-0.053,-0.1279,0.0001,"Measurement condition : Ice; Cloudy , Light Rain , Calm Wind ",Ice in channel downstream of bridge.,Submerged ice on left bank. ADCP by Moving Boat,6.67,4.41,0.409,7.0,0.0,Provisional/Provisoire,4.8
05PC023,2024-04-08T19:45:00,-5,Stage/Niveau d'eau,10.98,,,,,,,,,GC: 0.000 HG: 10.975 No Reset (NR),,,,,,Provisional/Provisoire,
05PC023,2024-01-23T21:43:00,-5,Discharge/Débit,,10.313,0.047,5.0,-0.0401,-0.4083,-0.0015,"Measurement condition : Ice; Cloudy , No Precipitation , Calm Wind ",Complete ice cover,Stage stable Mid-section,6.9,1.43,0.033,-4.0,,Provisional/Provisoire,35.1
05PC023,2024-01-23T21:15:00,-5,Stage/Niveau d'eau,10.313,,,,,,,,,GC: 0.000 HG: 10.319 Reset (RS),,,,,,Provisional/Provisoire,
05PC023,2023-09-20T17:32:30,-5,Discharge/Débit,,10.191,0.001,6.0,-0.0378,-0.8711,0.0211,"Measurement condition : Debris; Partly Cloudy , No Precipitation , Light Wind Blowing Cross Stream",some leaves on rock control,Discharge estimated,,,,24.0,18.0,Final/Finales,
05PC023,2023-09-20T17:30:00,-5,Stage/Niveau d'eau,10.191,,,,,,,,,GC: 0.000 HG: 10.185 Found (FD),,,,,,Final/Finales,
05PC023,2023-05-11T15:35:00,-5,Stage/Niveau d'eau,11.802,,,,,,,,,GC: 0.000,,,,,,Provisional/Provisoire,
05PC023,2023-05-11T15:01:30,-5,Discharge/Débit,,11.785,9.02,6.0,0.0444,0.057800002,0.0005,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Light Wind Blowing Cross Stream",Clear,"@ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ Water level reset ADCP by Moving Boat",13.6,24.0,0.377,15.0,13.0,Provisional/Provisoire,6.9
05PC023,2023-05-11T13:50:00,-5,Stage/Niveau d'eau,11.748,,,,,,,,,GC: 0.000 HG: 11.753 Found (FD),,,,,,Provisional/Provisoire,
05PC023,2023-04-13T19:00:00,-5,Stage/Niveau d'eau,12.8,,,,,,,,,GC: 0.000,,,,,,Provisional/Provisoire,
05PC023,2023-04-13T18:40:30,-5,Discharge/Débit,,12.804,16.5,6.0,-0.415,-0.3007,0.0001,"Measurement condition : Clear; Cloudy , No Precipitation , Light Wind Blowing Downstream","Clear at gauge, Ice in channel at river mouth","@ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ Reset water level ADCP by Moving Boat",11.6,23.4,0.706,5.0,1.0,Provisional/Provisoire,4.3
05PC023,2023-04-13T18:10:00,-5,Stage/Niveau d'eau,12.809,,,,,,,,,GC: 0.000 HG: 12.799 Found (FD),,,,,,Provisional/Provisoire,
05PC023,2023-04-12T21:30:00,-5,Stage/Niveau d'eau,12.414,,,,,,,,,GC: 0.000 Found (FD),,,,,,Provisional/Provisoire,
05PC023,2023-04-12T21:13:00,-5,Discharge/Débit,,12.399,11.7,6.0,-0.331,-0.2975,-0.0184,"Measurement condition : Clear; Partly Cloudy , No Precipitation , Light Wind Blowing Cross Stream",likely ice D/S somewhere,"@ Uncertainty: QRev Uncertainty Analysis (DS Mueller, 2016), 2-sigma value (1 x Uncertainty Value reported in *.xml File). @ no reset water level changing rapidly ADCP by Moving Boat",12.8,19.8,0.59,18.0,0.5,Provisional/Provisoire,5.5
05PC023,2023-04-12T20:30:00,-5,Stage/Niveau d'eau,12.35,,,,,,,,,GC: 0.000 HG: 12.333 Found (FD),,,,,,Provisional/Provisoire,
05PC023,2023-01-10T20:30:00,-5,Stage/Niveau d'eau,10.449,,,,,,,,,GC: 0.000,,,,,,Provisional/Provisoire,
05PC023,2023-01-10T20:03:00,-5,Discharge/Débit,,10.446,0.155,6.0,-0.0657,-0.39020002,0.0023999999,"Measurement condition : Ice; Cloudy , No Precipitation , Calm Wind Blowing Cross Stream",Ice cover,"Ice cover @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ Reset water level Mid-section",5.8,1.36,0.113,-1.0,0.5,Provisional/Provisoire,25.9
05PC023,2023-01-10T19:30:00,-5,Stage/Niveau d'eau,10.443,,,,,,,,,GC: 0.000 HG: 10.443 Reset (RS),,,,,,Provisional/Provisoire,
