STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08KA009,Water Level,NA,2011,2023,13
08KA009,Flow,NA,1971,2023,53
