Station ID/Identification de la station,Date (UTC)/Date (TUC),Timezone Offset/Décalage Horaire,Activity Type/Type d'activité,Gauge Height/Niveau,Mean Gauge Height/Niveau Moyen,Discharge/Débit,Rating Curve Table Number/Numéro de cource de tarage,Shift From Base Curve/Décalage par rapport à la courbe de base,Deviation From Base Curve/Déviation par rapport à la courbe de base,Deviation From Shifted Curve/Déviation par rapport à la courbe décalée,Control Condition/Condition de contrôle,Control Condition Remarks/Remark sur les condition de contrôle,Activity Remarks/Remarques des activités,Width/Largeur,Area/Secteur,Velocity/Vitesse,Air Temperature/Température de l'air,Water Temperature/La température de l'eau,Approval/Approbation,Uncertainty/Incertitude
07BH003,2024-06-12T15:00:00,-7,Stage/Niveau d'eau,1.528,,,,,,,,,GC: 0.000 HG: 1.536 Surge: 0.003  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2024-06-11T21:33:00,-7,Discharge/Débit,,1.578,5.71,13.0,-0.111,-0.22129999,-0.0557,"Measurement condition : Debris; Cloudy , Light Rain , Light Wind Blowing Cross Stream",Submerged debris in channel.,"Flowtracker measurement completed under new bridge. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ HG (Accubar) showed a very large reset at arrival - possible orifice movement may have occurred? Swapped N2 tank and purged line clear. Checked line and it seemed OK. Reset to MP reading. As this is a very long orifice line, it takes a long time to stabilize so the initial readings following the reset were invalid. SRC can be applied and carried back to possible movements as needed. Stage stable during mmt and logger looked to be reading resonably valid numbers as of 15:00. DUE TO UNCERTAINTY WITH THE RESET, A 2ND VISIT TO CHECK THE WL ONLY MAY BE COMPLETED ON 06/12. Mid-section",20.4,12.3,0.466,14.0,15.0,Provisional/Provisoire,5.27
07BH003,2024-06-11T21:15:00,-7,Stage/Niveau d'eau,1.578,,,,,,,,,GC: 0.000 HG: 1.920 Surge: 0.003  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2024-04-23T20:52:00,-7,Discharge/Débit,,1.057,0.791,13.0,-0.087,-0.4172,0.0,"Measurement condition : Altered; Partly Cloudy , No Precipitation , Light Wind Blowing Upstream",Sticks and debris in channel. Local resident of area stopped by and mentioned that a very large log pile is backing water up downstream. See SIT photo. - Not impacting gauge pool as it is a few KM away.,"Flowtracker measurement completed in vicinity of new bridge. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ HG (Accubar) very stable at arrival. Reset found. Purged N2 line clear and reset. SRC can be applied. Mid-section",15.3,3.56,0.222,14.0,10.0,Provisional/Provisoire,6.1
07BH003,2024-04-23T20:35:00,-7,Stage/Niveau d'eau,1.057,,,,,,,,,GC: 0.000 HG: 1.111 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2024-03-06T16:55:00,-7,Stage/Niveau d'eau,1.275,,,,,,,,,GC: 0.000 HG: 1.281 Found (FD),,,,,,Provisional/Provisoire,
07BH003,2024-03-06T16:29:30,-7,Discharge/Débit,,1.275,0.016,13.0,,-0.9953,-0.9932,"Measurement condition : Ice; Partly Cloudy , No Precipitation , Calm Wind Blowing Cross Stream",Complete ice cover (CIC) up and down stream,"Flowtracker under ice measurement near old bridge. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ HG (Accubar) stable at arrival. Minor reset found. Reset to MP reading. Did NOT purge system. SRC can be applied. Sensor reset seemed to drift during mmt. Reset again to 2nd MP reading. SRC between MP readings can also be applied. Valid at 10:00 Mid-section",10.0,5.24,0.003,-25.0,0.0,Provisional/Provisoire,186.0
07BH003,2024-03-06T15:40:00,-7,Stage/Niveau d'eau,1.275,,,,,,,,,GC: 0.000 HG: 1.300 Found (FD),,,,,,Provisional/Provisoire,
07BH003,2023-10-18T15:55:00,-7,Stage/Niveau d'eau,1.021,,,,,,,,,GC: 0.000 HG: 0.633 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2023-10-18T15:19:00,-7,Discharge/Débit,,1.021,0.526,13.0,-0.101,-0.5247,0.0047999998,"Measurement condition : Debris; Partly Cloudy , No Precipitation , Calm Wind Swirling/Variable",Submerged branches and debris in channel. Very low water.,"Flowtracker measurement completed under new traffic bridge. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ HG (Accubar) showed very large reset. Took additional MP readings to confirm. Reset sensor following MP check. Purged, cleaned and repositioned orifice block (maint.) following reset. Line quite stable following maint. and second reset. Mid-section",15.2,3.07,0.172,4.0,6.5,Provisional/Provisoire,5.9
07BH003,2023-10-18T15:15:00,-7,Stage/Niveau d'eau,1.022,,,,,,,,,GC: 0.000 HG: 1.264 Surge: 0.000  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2023-10-18T15:05:00,-7,Stage/Niveau d'eau,1.02,,,,,,,,,GC: 0.000 HG: 1.268 Surge: 0.001  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2023-08-16T16:45:00,-7,Stage/Niveau d'eau,1.638,,,,,,,,,GC: 0.000 HG: 1.641 Surge: 0.002  * The uncertainty value is equivalent to the surge value in eHSN.  Found (FD),,,,,,Provisional/Provisoire,
07BH003,2023-08-16T16:17:30,-7,Discharge/Débit,,1.641,4.08,13.0,-0.301,-0.5104,-0.0002,"Measurement condition : Debris; Partly Cloudy , No Precipitation , Very Light Wind Blowing Cross Stream",Submerged debris and visible debris downstream and along banks. ,"Flowtracker measurement completed just downstream of new traffic bridge near orifice line. @ Uncertainty: IVE method, 2-sigma value (2 x Uncertainty Value reported in *.ft File). @ HG (Accubar) quite stable at arrival. Very large reset found. Checked a second time to confirm and MP reading was the same. Gave it a long purge (purged clear). Line sometimes takes time to stabilize due to length. Reset following purge. SRC can be applied but may need to be carried back to an orifice movement if one is visible. Mid-section",18.8,11.4,0.359,15.0,16.7,Provisional/Provisoire,6.03
