STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05EA001,Water Level,NA,2012,2023,12
05EA001,Flow,NA,1914,2023,104
