STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02GH011,Water Level,NA,1986,2024,27
02GH011,Instantantaneous Sediment,DI,1993,2003,9
02GH011,Flow,NA,1983,2024,35
