STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05OE006,Water Level,NA,2002,2023,22
05OE006,Flow,NA,1961,2023,63
