STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
10BD001,Water Level,NA,2014,2023,10
10BD001,Flow,NA,1977,2023,27
