Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02GD019,22.00,End of Migraed Curve - New HWS Curve Begins,LogarithmicTable,Provisional/Provisoire,(12.8863:11.137);(11.15);
02GD019,21.000,Same as curve #20 above HG 11.560m,LinearTable,Final/Finales,
02GD019,20.000,Same as curve #19 above HG 11.41m,LinearTable,Final/Finales,
02GD019,20.000-SC6,,LinearTable,Final/Finales,
02GD019,20.000-SC5,,LinearTable,Final/Finales,
02GD019,20.000-SC4,,LinearTable,Final/Finales,
02GD019,19.000,Extended low end to 11.23m (2007),LinearTable,Final/Finales,
02GD019,19.000-SC3,,LinearTable,Final/Finales,
02GD019,19.000-SC2,,LinearTable,Final/Finales,
02GD019,19.000-SC1,,LinearTable,Final/Finales,
02GD019,18.000,,LinearTable,Final/Finales,
02GD019,17.000,,LinearTable,Final/Finales,
02GD019,16.000,,LinearTable,Final/Finales,
