Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05CE002,22.00,New rating to account for full blockage of the culvert residing in the concrete/gravel crossing.,LogarithmicTable,Provisional/Provisoire,(2.8896:1.899);(1.7);
05CE002,21.00,New rating curve to account for recent observations that refine our understanding of the stage-discharge relationship.  Detailed observations of culvert condition and flow over top of machine crossing would assist further development and assessment of curve stability.  Recommended to take photos of culvert inlet and outlet during future field visits. estimated grade during transition from flow in culvert to overtopping crossing,LogarithmicTable,Final/Finales,(1.974:1.036);(2.525:1.67);(1.4);
05CE002,20.00,New Curve based on 2018 High Water event along with mmnts defining the machinery crossing.  Approved by CW 2018-11-22,LogarithmicTable,Final/Finales,(1.85:1.036);(2.58554:1.901);(1.84);
05CE002,19.000,Same as curve 17.,LinearTable,Final/Finales,
05CE002,18.000,same as curve 17 at and above 3.20 m,LinearTable,Final/Finales,
05CE002,17.000,,LinearTable,Final/Finales,
05CE002,17.000-SC12,,LinearTable,Final/Finales,
05CE002,17.000-SC11,,LinearTable,Final/Finales,
05CE002,17.000-SC10,,LinearTable,Final/Finales,
05CE002,17.000-SC9,,LinearTable,Final/Finales,
05CE002,17.000-SC8,,LinearTable,Final/Finales,
05CE002,17.000-SC7,,LinearTable,Final/Finales,
05CE002,17.000-SC6,,LinearTable,Final/Finales,
05CE002,17.000-SC5,,LinearTable,Final/Finales,
05CE002,17.000-SC4,,LinearTable,Final/Finales,
05CE002,17.000-SC3,,LinearTable,Final/Finales,
05CE002,17.000-SC2,,LinearTable,Final/Finales,
05CE002,17.000-SC1,,LinearTable,Final/Finales,
05CE002,16.000,,LinearTable,Final/Finales,
05CE002,15.000,,LinearTable,Final/Finales,
