STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02YO006,Water Level,NA,2011,2024,14
02YO006,Instantantaneous Sediment,DI,1991,1995,5
02YO006,Flow,NA,1981,2024,44
