Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
05SD004,24.0,New s/d relationship for 2022. - KSP,LogarithmicTable,Provisional/Provisoire,(226.511:225.089);(225.3);
05SD004,23.0,2018 S/D Relationship,LogarithmicTable,Final/Finales,(225.049);
05SD004,22.0,,LinearTable,Provisional/Provisoire,
