Station ID/Identification de la station,Correction Type/Type de correction,Data Type/Type de données,Start Time (UTC)/Heure de début (TUC),End Time (UTC)/Heure de fin (TUC),Applied Time (UTC)/Temps appliqué (TUC),Timezone Offset/Décalage Horaire,Comment/Commentaire,Settings/Paramètre,Parameters Processing Order/Ordre d'application des paramètres
10KB001,Offset,HG,2024-02-07T23:50:00,10000-01-01T00:00:00,2024-02-08T21:56:43,-7,SRC - PROJECTED,Offset:0.533,Normal
10KB001,Offset,HG,2024-01-01T07:00:00,2024-02-01T06:55:00,2024-02-11T13:47:07,-7,Aligning OTT to corrected bubbler trace,Offset:0.555,Normal
10KB001,CopyPaste,HG,2024-01-01T07:00:00,2024-02-01T06:55:00,2024-02-11T13:45:03,-7,"Replacing period where Bubbler had compressor issuesOverride: Copy & Paste‌Source Data Set: Stage.Logger2@10KB001, time shift: 00:00 minutes.‌",,PreProcessing
10KB001,CopyPaste,HG,2023-09-19T23:10:00,2024-02-07T23:45:00,2024-02-11T13:31:15,-7,"From HG (Bubbler)Override: Copy & Paste‌Source Data Set: Stage.Logger@10KB001, time shift: 00:00 minutes.‌",,PreProcessing
10KB001,Drift,HG,2023-09-19T22:45:00,2024-02-07T23:45:00,2024-02-11T13:36:47,-7,SRC to SRC (-0.006m change),"DriftPoints:(Offset:-0.016,Time:2023-09-19T22:45:00Z);(Offset:-0.022,Time:2024-02-07T23:45:00Z)",Normal
10KB001,DeleteRegion,HG,2023-09-06T07:05:00,2023-09-19T22:45:00,2024-02-11T14:11:28,-7,"This section appears to be a false representation of river conditions. The rise does not compare to Mountain or Keele and the trace after the bubbler trace is restored trends down, not up.The air temps start to drop below zero shortly after this peak. That can lead to bubbler failure and may be the reason for the false trace.",,Normal
10KB001,CopyPaste,HG,2023-05-17T20:50:00,2023-09-19T22:40:00,2023-09-20T15:41:28,-7,"Filling telemetry gaps with logger dataOverride: Copy & Paste‌Source Data Set: Stage.Logger@10KB001, time shift: 00:00 minutes.‌",,PreProcessing
10KB001,Drift,HG,2023-05-17T20:35:00,2023-09-19T22:40:00,2023-09-20T16:00:22,-7,SRC to SRC.Carried to when Bubbler recovered and will grade all stage across this period as estimated.,"DriftPoints:(Offset:0,Time:2023-05-17T20:35:00Z);(Offset:-0.016,Time:2023-09-19T22:40:00Z)",Normal
10KB001,Offset,HG,2023-05-08T05:50:00,2023-05-17T20:40:00,2023-06-08T20:26:59,-7,backcast from SRC,Offset:0.201,Normal
10KB001,DeleteRegion,HG,2023-05-07T18:10:00,2023-05-08T05:45:00,2023-06-08T20:23:18,-7,-Section removed due to large SRC on next visit.-initially reset in April after thawing from frozen but as gauge was dead pressure could likely have been lost in line and water ingressed up the tube.-erratic trace after the spike seems like a clearing of the line and the values are between top and bottom of section are similar to SRC in May. ,,Normal
10KB001,CopyPaste,QR,2023-05-07T03:45:00,2023-05-08T21:55:00,2024-01-28T14:31:51,-7,Override: Log Linear‌Q(t) = 224.13680772544893e^(0.1097538041744657t)‌,,Normal
10KB001,CopyPaste,QR,2023-05-03T16:20:00,2023-05-10T15:40:00,2024-01-28T14:28:44,-7,Override: Moving Average Filter‌Window: 36.‌Iterations: 1.‌,,Normal
