STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08LG016,Water Level,NA,2011,2023,13
08LG016,Flow,NA,1920,2023,82
