STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02ZG004,Water Level,NA,2011,2022,12
02ZG004,Instantantaneous Sediment,DI,1992,1994,3
02ZG004,Flow,NA,1981,2022,42
