Station ID/Identification de la station,Curve Number/Numéro de courbe,Remarks/Remarques,Type/Catégorie,Approval/Approbation,Offset/Décalage
02YA002,25.0,New Curve # 25.00 created for 2020 based on 3 Open Water Measurements. Curve #25.00 is a Low End Refinement of Curve #24.00,LogarithmicTable,Provisional/Provisoire,(2.0764:1.34);(1.343);
02YA002,24.0,"Curve # 24.00 is a low water change of Curve # 23.00 based on Sept 17, 2018 Measurement result, only 2018 MM's used in Curve development below 1.590 M",LogarithmicTable,Final/Finales,(2.0764:1.34);(1.343);
02YA002,23.0,"Curve # 23 based on 2016 MM's, slight change based on the high MM's. All same MM's used as curve # 22, start date after high water  Apr 15 2016, previous high water MM's around this height dated 1998",LogarithmicTable,Final/Finales,(2.0764:1.34);(1.343);
02YA002,22.0,"Curve change of Curve # 21 based on 2015 MM Results. The largest change was below Gauge Height 1.600 meters and above 1.800 Meters. The section in between those 2 gauge heights was a refinement only. Only 2015 MM's were used below 1.600 and above 1.800 2009 MM was dropped as it did not agree with latest MM results. Curve change was deemed to occur at high water May 2, 2015.",LogarithmicTable,Final/Finales,(1.8137:1.34);(1.393);
02YA002,21.0,Curve refinement above GH 1.500 using all mm on curve no. 20 above GH 1.600 2014 mm only below 1.500,LogarithmicTable,Final/Finales,(1.5108:1.21);(1.25);
02YA002,20.0,cloned using curve #19.000 low water refinement using all MM from curve 19,LogarithmicTable,Final/Finales,(1.6204:1.36);(1.44);
02YA002,19.0,cloned using curve #19.000 low water change,LogarithmicTable,Final/Finales,(1.71:1.36);(1.44);
02YA002,18.0,,LogarithmicTable,Final/Finales,(1.71:1.355);(1.44);
02YA002,17.0,Curve change using 2010 mm only below GH 1.80,LinearTable,Final/Finales,
02YA002,16.0,MEDIUM REFINEMENT BASED ON 2009 MM RESULTS.,LinearTable,Final/Finales,
02YA002,15.0,MED-HIGH WATER CURVE CHANGE BASED ON 2008MM RESULT,LinearTable,Final/Finales,
02YA002,14.0,MID RANGE CURVE CHANGE BASED ON 2007 MM RESULTS,LinearTable,Final/Finales,
02YA002,13.0,EXTREME LOW H2O REFINEMENT BASED ON 2006 MM RESULT,LinearTable,Final/Finales,
02YA002,12.0,,LinearTable,Final/Finales,
02YA002,11.0,,LinearTable,Final/Finales,
02YA002,10.0,"refinement based on 2003 mm results,below 2.500",LinearTable,Final/Finales,
02YA002,9.0,,LinearTable,Final/Finales,
02YA002,8.0,,LinearTable,Final/Finales,
02YA002,7.0,,LinearTable,Final/Finales,
02YA002,6.0,,LinearTable,Final/Finales,
02YA002,5.0,,LinearTable,Final/Finales,
02YA002,4.0,,LinearTable,Final/Finales,
