STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05AB029,Water Level,NA,2012,2023,12
05AB029,Instantantaneous Sediment,DI,1971,1972,2
05AB029,Flow,NA,1966,2023,58
05AB029,Sediment in mg/L,NA,1972,1972,1
05AB029,Daily Mean Tonnes,NA,1972,1972,1
