STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02ZK008,Water Level,NA,2011,2024,14
02ZK008,Flow,NA,2010,2024,15
