STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
11AA026,Water Level,NA,2012,2023,12
11AA026,Instantantaneous Sediment,DI,1971,1971,1
11AA026,Flow,NA,1935,2023,89
