Watershed_ID,Source,Name,Official_ID,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction,Reference,revision_date
1072,HYDAT,COTTONWOOD CREEK NEAR LUMSDEN,05JF011,50.59056,-104.9086,625.7305,,0,0,572.4,0.327,1.2267,108.088,1,28.0012,1,0.0128,0.0022,0.0036,0.0091,0.0353,0.0,0.937,0.0,1,-16.5,0.119999997317791,1,"(Arsenault et al., 2020)",2022-04-26
