STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02MB006,Water Level,NA,2006,2024,19
02MB006,Instantantaneous Sediment,DI,1987,1997,9
02MB006,Flow,NA,1970,2024,47
