STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02ZH001,2,1998,"THE ""E"" FOR DISCHARGES BELOW 2.75 M3/S IS DUE TO CURVE EXTENSION","LE < E > POUR LES DEBITS INFERIEURS A 2,75 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZH001,2,2001,"THE ""E"" FOR DISCHARGES BELOW 1.35 M3/S IS DUE TO CURVE EXTENSION","LE < E > POUR LES DEBITS INFERIEURS A 1,35 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZH001,2,2010,"MAXIMUM INSTANTANEOUS FLOW IS DERIVED FROM A HIGH-WATER MARK AND CURVE EXTENSION, IT IS CONSIDERED ESTIMATED",LE DEBIT INSTANTANE MAXIMAL EST DERIVE D'UN ENREGISTREMENT DE LA LAISSE DES HAUTES EAUX ET DU PROLONGEMENT DE LA COURBE; IL EST CONSIDERE COMME UNE ESTIMATION.
02ZH001,2,2021,THE 'E' FOR DISCHARGES ON AUG 19-20 IS DUE TO RATING CURVE EXTENSION.,
