STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
05QE012,Water Level,NA,2002,2023,22
05QE012,Flow,NA,1980,2023,44
