STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
01AJ003,MEDUXNEKEAG RIVER NEAR BELLEVILLE,NB,7,A,,46.21622085571289,-67.72794342041016,1210.0,,0,1,400.0,647.0,10.0
