STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02LB020,Water Level,NA,2003,2024,22
02LB020,Flow,NA,1978,2024,42
