STATION_NUMBER,date,water_level_m,quality_symbol
08EG019,2018-09-01,,
08EG019,2018-10-01,3.128999948501587,
08EG019,2018-11-01,3.0999999046325684,
08EG019,2018-12-01,3.180999994277954,
08EG019,2019-01-01,2.750999927520752,
08EG019,2019-02-01,3.006999969482422,
08EG019,2019-03-01,2.571000099182129,
08EG019,2019-04-01,3.240999937057495,
08EG019,2019-05-01,3.1559998989105225,
08EG019,2019-06-01,4.758999824523926,
08EG019,2019-07-01,4.230999946594238,
08EG019,2019-08-01,3.7920000553131104,
08EG019,2019-09-01,3.848000049591065,
08EG019,2019-10-01,3.2960000038146973,
08EG019,2019-11-01,3.257999897003174,
08EG019,2019-12-01,3.36299991607666,
08EG019,2020-01-01,2.890000104904175,
08EG019,2020-02-01,2.884000062942505,
08EG019,2020-03-01,2.7809998989105225,
08EG019,2020-04-01,2.7720000743865967,
08EG019,2020-05-01,3.867000102996826,
08EG019,2020-06-01,4.363999843597412,
08EG019,2020-07-01,4.375999927520752,
08EG019,2020-08-01,4.265999794006348,
08EG019,2020-09-01,4.201000213623047,
08EG019,2020-10-01,4.495999813079834,
08EG019,2020-11-01,3.71399998664856,
08EG019,2020-12-01,3.026000022888184,
08EG019,2021-01-01,2.947999954223633,
08EG019,2021-02-01,2.8310000896453857,
08EG019,2021-03-01,2.796999931335449,
08EG019,2021-04-01,2.983999967575073,
08EG019,2021-05-01,4.38100004196167,
08EG019,2021-06-01,4.888999938964844,
08EG019,2021-07-01,6.020999908447266,
08EG019,2021-08-01,4.229000091552734,
08EG019,2021-09-01,3.66100001335144,
08EG019,2021-10-01,4.605000019073486,
08EG019,2021-11-01,3.322999954223633,
08EG019,2021-12-01,3.5820000171661377,
08EG019,2022-01-01,2.7230000495910645,
08EG019,2022-02-01,,
08EG019,2022-03-01,3.063999891281128,
08EG019,2022-04-01,3.233999967575073,
08EG019,2022-05-01,3.407999992370605,
08EG019,2022-06-01,4.802999973297119,
08EG019,2022-07-01,5.313000202178955,
08EG019,2022-08-01,4.564000129699707,
08EG019,2022-09-01,4.986000061035156,
08EG019,2022-10-01,3.6549999713897705,
08EG019,2022-11-01,3.878000020980835,
08EG019,2022-12-01,3.11299991607666,
08EG019,2023-01-01,2.680999994277954,
08EG019,2023-02-01,3.075000047683716,
08EG019,2023-03-01,2.746999979019165,
08EG019,2023-04-01,2.7260000705718994,
08EG019,2023-05-01,3.9059998989105225,
08EG019,2023-06-01,4.238999843597412,
08EG019,2023-07-01,4.478000164031982,
08EG019,2023-08-01,3.910000085830689,
08EG019,2023-09-01,3.7109999656677246,
08EG019,2023-10-01,3.428999900817871,
08EG019,2023-11-01,2.9600000381469727,
08EG019,2023-12-01,3.1489999294281006,
08EG019,2024-01-01,3.450999975204468,
08EG019,2024-02-01,3.901999950408936,
08EG019,2024-03-01,2.7160000801086426,
08EG019,2024-04-01,2.947999954223633,
08EG019,2024-05-01,3.263999938964844,
08EG019,2024-06-01,3.755000114440918,
08EG019,2024-07-01,4.354000091552734,
08EG019,2024-08-01,3.970999956130981,
08EG019,2024-09-01,3.734999895095825,
08EG019,2024-10-01,4.037000179290772,
08EG019,2024-11-01,3.322000026702881,
08EG019,2024-12-01,3.0350000858306885,
08EG019,2018-09-02,,
08EG019,2018-10-02,3.053999900817871,
08EG019,2018-11-02,3.125,
08EG019,2018-12-02,3.13700008392334,
08EG019,2019-01-02,2.8239998817443848,
08EG019,2019-02-02,2.9749999046325684,
08EG019,2019-03-02,2.565999984741211,
08EG019,2019-04-02,3.2669999599456787,
08EG019,2019-05-02,3.190000057220459,
08EG019,2019-06-02,4.677000045776367,
08EG019,2019-07-02,4.263999938964844,
08EG019,2019-08-02,3.752000093460083,
08EG019,2019-09-02,3.816999912261963,
08EG019,2019-10-02,3.2279999256134038,
08EG019,2019-11-02,3.364000082015991,
08EG019,2019-12-02,3.299000024795532,
08EG019,2020-01-02,2.900000095367432,
08EG019,2020-02-02,2.881999969482422,
08EG019,2020-03-02,2.789999961853028,
08EG019,2020-04-02,2.7669999599456787,
08EG019,2020-05-02,3.836999893188477,
08EG019,2020-06-02,4.297999858856201,
08EG019,2020-07-02,4.40399980545044,
08EG019,2020-08-02,4.323999881744385,
08EG019,2020-09-02,4.298999786376953,
08EG019,2020-10-02,4.297999858856201,
08EG019,2020-11-02,4.364999771118164,
08EG019,2020-12-02,3.0350000858306885,
08EG019,2021-01-02,2.934000015258789,
08EG019,2021-02-02,2.819999933242798,
08EG019,2021-03-02,2.812000036239624,
08EG019,2021-04-02,2.976999998092652,
08EG019,2021-05-02,4.3460001945495605,
08EG019,2021-06-02,5.807000160217285,
08EG019,2021-07-02,5.617000102996826,
