date,hyd_year,prcp_mm_day,flow_mm_day,cumulative_precip_mm,cumulative_flow_mm,runoff_coefficient,infill_flag
1996-10-01,1996,0.0,2.218153909536509,0.0,2.218153909536509,,observed
1996-10-02,1996,3.649649,1.9384615384615385,3.649649,4.156615447998047,1.1389083049963558,observed
1996-10-03,1996,17.67968,2.7692307692307696,21.329329,6.925846217228816,0.32470999756127666,observed
1996-10-04,1996,18.486315,9.387692730243389,39.815643,16.313538947472203,0.4097268709243953,observed
1996-10-05,1996,0.0,5.316923288198617,39.815643,21.63046223567082,0.5432654212556969,observed
1996-10-06,1996,0.0,3.683076975895808,39.815643,25.313539211566628,0.6357686855422792,observed
1996-10-07,1996,0.0,3.2676923605111927,39.815643,28.58123157207782,0.7178392509987866,observed
1996-10-08,1996,0.0,3.0184614328237678,39.815643,31.599693004901585,0.7936501931774905,observed
1996-10-09,1996,0.0,3.046153846153846,39.815643,34.64584685105543,0.8701566512647052,observed
1996-10-10,1996,5.2788887,3.6276924133300787,45.094532,38.27353926438551,0.8487401366844938,observed
1996-10-11,1996,0.0,4.070769177950345,45.094532,42.34430844233586,0.9390120387586139,observed
1996-10-12,1996,11.786756,2.9630768702580377,56.881287,45.307385312593894,0.7965253250054332,observed
1996-10-13,1996,5.198099,3.046153846153846,62.079384,48.353539158747736,0.7788985031730735,observed
1996-10-14,1996,9.888626,2.8799998943622285,71.96801,51.233539053109965,0.7118932299171312,observed
1996-10-15,1996,4.1354675,2.5587691673865685,76.10348,53.79230822049654,0.7068311462643412,observed
1996-10-16,1996,0.0,2.1821538778451774,76.10348,55.97446209834172,0.735504656991564,observed
1996-10-17,1996,11.281491,2.0935384456927957,87.38497,58.06800054403451,0.66450786065873,observed
1996-10-18,1996,6.0707607,2.07969237107497,93.455734,60.14769291510948,0.6435955310385242,observed
1996-10-19,1996,0.0,1.9439999947181115,93.455734,62.09169290982759,0.6643968227972177,observed
1996-10-20,1996,1.9566959,1.8000000000000003,95.41243,63.89169290982759,0.6696369963258074,observed
1996-10-21,1996,9.454094,1.7584615120520959,104.86652,65.65015442187969,0.6260353836365717,observed
1996-10-22,1996,0.2525731,1.7058461115910457,105.119095,67.35600053347073,0.6407589470824555,observed
1996-10-23,1996,8.698684,1.6421537986168495,113.81778,68.99815433208758,0.6062159586167577,observed
1996-10-24,1996,4.7838016,1.5923076923076924,118.60158,70.59046202439528,0.5951899068995659,observed
1996-10-25,1996,1.2194152,1.536923129741962,119.82099,72.12738515413724,0.6019595084425394,observed
1996-10-26,1996,1.100731,1.4483076975895808,120.92172,73.57569285172683,0.608457201767073,observed
1996-10-27,1996,9.769941,1.495384641794058,130.69167,75.07107749352089,0.5744136561462323,observed
1996-10-28,1996,12.524387,2.184923039949857,143.21605,77.25600053347074,0.5394367528505049,observed
1996-10-29,1996,0.0,1.733538524921124,143.21605,78.98953905839187,0.5515411122059903,observed
1996-10-30,1996,0.0,1.4926153476421649,143.21605,80.48215440603404,0.5619632356763619,observed
1996-10-31,1996,0.0,1.5535384985116814,143.21605,82.03569290454573,0.5728107524683076,observed
1996-11-01,1996,0.0,1.567384573129507,143.21605,83.60307747767523,0.5837549488900553,observed
1996-11-02,1996,5.69617,1.51753846682035,148.91222,85.12061594449558,0.5716160710272137,observed
1996-11-03,1996,8.481228,1.4898461855374852,157.39345,86.61046213003307,0.5502799722532331,observed
1996-11-04,1996,7.5685964,1.3956922971285306,164.96205,88.0061544271616,0.5334933318587606,observed
1996-11-05,1996,7.555614,1.3486153529240534,172.51767,89.35476978008566,0.5179456107133937,observed
1996-11-06,1996,2.8658478,1.3319999841543346,175.38351,90.68676976424,0.5170769332127044,observed
1996-11-07,1996,14.318859,1.2627692149235652,189.70238,91.94953897916356,0.48470419969687617,observed
1996-11-08,1996,15.455058,1.836000031691331,205.15744,93.78553901085489,0.4571393507641454,observed
1996-11-09,1996,0.0,3.046153846153846,205.15744,96.83169285700873,0.47198723463030623,observed
1996-11-10,1996,0.0,2.6806154691256,205.15744,99.51230832613433,0.4850533728444564,observed
1996-11-11,1996,1.662573,2.520000105637771,206.82,102.03230843177211,0.49333867526569836,observed
1996-11-12,1996,15.754328,3.9600000528188857,222.57434,105.99230848459099,0.4762108160983396,observed
1996-11-13,1996,10.808451,4.320000105637771,233.3828,110.31230859022877,0.4726668370343353,observed
1996-11-14,1996,0.0,3.1015384087195765,233.3828,113.41384699894834,0.48595632728546984,observed
1996-11-15,1996,0.8831579,2.5532308431772086,234.26596,115.96707784212555,0.4950231672535634,observed
1996-11-16,1996,3.6021929,2.063076870258038,237.86815,118.03015471238359,0.49619991287602866,observed
1996-11-17,1996,3.3197367,1.772307718717135,241.18788,119.80246243110072,0.4967184159546511,observed
1996-11-18,1996,0.0,1.6615384615384614,241.18788,121.46400089263918,0.5036073958296495,observed
1996-11-19,1996,0.0,1.5784614856426533,241.18788,123.04246237828183,0.5101519264919033,observed
1996-11-20,1996,0.0,1.5507692043597883,241.18788,124.59323158264161,0.5165816409324044,observed
1996-11-21,1996,0.0,1.467692360511193,241.18788,126.0609239431528,0.5226669067076478,observed
1996-11-22,1996,0.0,1.3569231033325195,241.18788,127.41784704648532,0.5282929070483939,observed
1996-11-23,1996,0.3360234,1.4123076658982499,241.52391,128.83015471238357,0.5334053859665492,observed
1996-11-24,1996,3.5893276,1.2461538461538462,245.11324,130.07630855853742,0.5306784364670912,observed
1996-11-25,1996,0.0,1.2184615648709811,245.11324,131.2947701234084,0.5356494514451953,observed
1996-11-26,1996,9.097632,1.3569231033325195,254.21086,132.65169322674092,0.5218175675004616,observed
1996-11-27,1996,9.08497,1.4399999471811147,263.29584,134.09169317392204,0.5092814778116519,observed
1996-11-28,1996,0.0,1.495384641794058,263.29584,135.5870778157161,0.5149609623661645,observed
1996-11-29,1996,0.5516374,1.4123076658982499,263.84747,136.99938548161435,0.5192370571105237,observed
1996-11-30,1996,10.08044,1.3015384087195765,273.92792,138.30092389033393,0.5048807188489464,observed
1996-12-01,1996,5.9363737,1.190769283588116,279.8643,139.49169317392204,0.49842619794849446,observed
1996-12-02,1996,2.309152,1.2184615648709811,282.17343,140.71015473879302,0.49866549817399336,observed
1996-12-03,1996,2.935351,1.2461538461538462,285.1088,141.95630858494687,0.497902242904458,observed
1996-12-04,1996,17.789679,1.1630768702580379,302.89847,143.1193854552049,0.4724995355437032,observed
1996-12-05,1996,4.562164,1.1353845889751728,307.46063,144.25477004418008,0.4691812703099586,observed
1996-12-06,1996,6.388538,1.1215385143573466,313.84918,145.37630855853743,0.46320435685834443,observed
1996-12-07,1996,8.898509,1.1076923076923075,322.74768,146.48400086622974,0.4538653866228713,observed
1996-12-08,1996,16.011171,1.0800000264094427,338.75885,147.56400089263917,0.4356019063416348,observed
1996-12-09,1996,7.311053,1.0439999947181113,346.06992,148.6080008873573,0.42941612117906713,observed
1996-12-10,1996,8.882427,1.0439999947181113,354.95233,149.6520008820754,0.4216115449405332,observed
1996-12-11,1996,3.9696496,1.0080000290503868,358.92197,150.6600009111258,0.41975698048837634,observed
1996-12-12,1996,3.937719,0.9692307692307692,362.85968,151.62923168035655,0.4178729133170771,observed
1996-12-13,1996,3.4778361,0.9443077160761908,366.33752,152.57353939643275,0.41648351377726334,observed
1996-12-14,1996,0.0,0.8861538593585675,366.33752,153.4596932557913,0.41890246843055995,observed
1996-12-15,1996,4.7128944,0.8030769494863658,371.0504,154.26277020527766,0.41574611953752316,observed
1996-12-16,1996,0.0,0.7892307428213267,371.0504,155.052000948099,0.4178731370823984,observed
1996-12-17,1996,0.0,0.8307692307692307,371.0504,155.8827701788682,0.42011210299403,observed
1996-12-18,1996,0.0,0.8584615120520958,371.0504,156.7412316909203,0.4224257010315412,observed
1996-12-19,1996,11.992164,0.8861538593585675,383.04257,157.62738555027886,0.4115140119240786,observed
1996-12-20,1996,14.48617,0.9000000000000001,397.52875,158.52738555027886,0.3987821925429751,observed
1996-12-21,1996,0.0,0.8307692307692307,397.52875,159.35815478104809,0.4008720268904816,observed
1996-12-22,1996,3.5821934,0.7753846021798941,401.11093,160.13353938322797,0.399225069298701,observed
1996-12-23,1996,0.0,0.7753846021798941,401.11093,160.90892398540785,0.40115816197079635,observed
1996-12-24,1996,0.0,0.6784615516662598,401.11093,161.5873855370741,0.4028496181206055,observed
1996-12-25,1996,0.0,0.6369230637183556,401.11093,162.22430860079245,0.40443751566680514,observed
1996-12-26,1996,0.0,0.6230769230769231,401.11093,162.84738552386938,0.40599089373333563,observed
1996-12-27,1996,0.0,0.6369230637183556,401.11093,163.48430858758772,0.40757879127953534,observed
1996-12-28,1996,12.4972515,0.6646154110248272,413.6082,164.14892399861256,0.39687058918394147,observed
1996-12-29,1996,20.883772,0.6923076923076924,434.49194,164.84123169092024,0.3793884655637389,observed
1996-12-30,1996,13.197047,0.7338461802555966,447.689,165.57507787117584,0.36984397558742943,observed
1996-12-31,1996,,0.747692320897029,,166.32277019207285,,observed
1997-01-01,1996,24.027338,0.747692320897029,471.71634,167.07046251296987,0.3541756955625405,observed
1997-01-02,1996,12.626462,0.747692320897029,484.3428,167.81815483386688,0.3464863180860466,observed
1997-01-03,1996,2.2749124,0.6646154110248272,486.6177,168.48277024489173,0.346232305286129,observed
1997-01-04,1996,1.5609063,0.5815384351290189,488.17862,169.06430868002073,0.34631649557509614,observed
1997-01-05,1996,5.2992105,0.5649230663593,493.47784,169.62923174638004,0.34374234573431567,observed
1997-01-06,1996,13.673714,0.5593846101027268,507.15155,170.18861635648278,0.33557743490711817,observed
1997-01-07,1996,6.242486,0.5538461538461538,513.39404,170.74246251032895,0.33257585445088994,observed
