STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HC058,Water Level,NA,2005,2023,19
02HC058,Flow,NA,2006,2023,18
