STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02HK017,2,2022,MAX AND MIN INST. WATER LEVEL AND DISCHARGES NOT VALID - MAY HAVE OCCURED DURING PERIOD OF MISSING AND ESTIMATED DATA.,
