STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
07BB002,Water Level,NA,2012,2024,13
07BB002,Instantantaneous Sediment,DI,1969,1995,21
07BB002,Flow,NA,1914,2024,81
07BB002,Sediment in mg/L,NA,1974,1983,10
07BB002,Daily Mean Tonnes,NA,1974,1983,10
