STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02YN004,Water Level,NA,2011,2023,13
02YN004,Flow,NA,2000,2023,24
