STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
03OA005,Water Level,NA,2000,2023,21
03OA005,Flow,NA,2007,2023,17
